Community,id,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Suspect
12,coastguard,vessel,Unknown,2,0,0.9470258,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0
12,shrimper,vessel,Unknown,1,0,0.84788114,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12,Caracola Azul Limited Liability Company,company,Ariuzima,0,2,0.90055237,3,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0
12,Richard Douglas,person,Puerto del Mar,1,2,0.8656044266666667,4,3,0,0,2,1,0,2,1,0,0,0,0,0,0,0
12,ARA Bouchard,vessel,Unknown,2,0,0.91373377,3,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0
12,634ac4e7-12af-494f-95f5-cd853363525f,location,Unknown,0,2,0.84513082,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
12,6185842,organization,Unknown,1,0,0.8615414,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12,94361818,organization,Unknown,6,1,0.87881738,7,7,5,1,0,1,1,3,1,0,1,1,0,0,0,0
12,David Wilson,person,Country_271835,2,0,0.84467163,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0
12,3328058,organization,Unknown,2,0,0.84873385,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0
12,2357762,organization,Unknown,2,2,0.8431122375,5,4,1,1,0,2,0,1,1,1,0,1,0,0,0,0
12,256659459,political_organization,Unknown,2,0,0.83789208,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
12,John Riley,person,Country_271835,1,0,0.9073835,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,7125,organization,Unknown,0,3,0.8552261,4,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0
12,Zachary Perez,person,Oceanterra,0,6,0.9248216616666666,7,6,0,4,2,0,0,1,0,2,1,2,0,0,0,0
12,Denise Vance,person,Country_271835,0,4,0.8656219774999999,5,4,0,3,1,0,0,1,0,1,0,2,0,0,0,0
12,8876768,organization,Unknown,0,4,0.8510260075,5,4,0,4,0,0,0,1,0,1,0,2,0,0,0,0
12,444,organization,Unknown,4,0,0.87431343,5,4,0,4,0,0,0,1,0,3,0,0,0,0,0,0
12,542341,organization,Unknown,0,14,0.888543722857143,15,14,0,13,0,1,0,6,0,2,3,3,0,0,0,0
12,Hunt,event,Unknown,0,2,0.87064005,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0
12,Kevin Morris,person,Country_271835,1,1,0.3189,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1
12,Darin Torres,person,Country_271835,0,2,0.35685,3,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1
12,95291001,organization,Unknown,4,0,0.8570224,5,4,0,0,4,0,0,2,1,1,0,0,0,0,0,0
12,Vehicle Land,vessel,Unknown,1,3,0.9097113325,5,4,0,2,0,2,1,0,3,0,0,0,0,0,0,0
12,805275,organization,Unknown,4,3,0.8752422685714285,7,7,6,0,1,0,2,2,1,0,1,1,0,0,0,0
12,Matthew Mack,person,Country_271835,0,3,0.8450915099999999,4,3,1,0,2,0,0,1,0,1,1,0,0,0,0,0
12,34757443,organization,Unknown,1,4,0.8359890140000001,6,5,1,2,1,1,0,0,1,3,0,0,1,0,0,0
12,Farmers,Uncategorized,Unknown,0,2,0.8260576850000001,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0
12,Improvised Anti,Uncategorized,Unknown,0,3,0.89976411,4,3,0,1,0,2,0,0,2,0,0,0,1,0,0,0
12,Ste,Uncategorized,Unknown,0,2,0.875728785,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
12,ten,event,Unknown,0,1,0.8625125,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12,Stephanie Hinton,person,Oceanus,0,2,0.8177366500000001,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0
12,111795162,organization,Unknown,3,0,0.8475735333333333,4,3,3,0,0,0,1,1,0,0,1,0,0,0,0,0
12,4526320,organization,Unknown,2,1,0.8871167933333334,4,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0
12,ad8fe467-3759-4f53-bf6a-896a237d187f,location,Unknown,11,26,0.8861108394594595,32,37,6,7,7,17,7,7,8,7,3,0,1,4,0,0
12,f205ff1a-8798-48b7-b535-ad87b9756220,location,Unknown,7,1,0.83958652125,9,8,0,0,1,7,2,1,3,1,1,0,0,0,0,0
12,98748,organization,Unknown,0,3,0.8289517633333333,4,3,0,3,0,0,1,2,0,0,0,0,0,0,0,0
12,50,organization,Unknown,1,1,0.843860745,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
12,June year,event,Unknown,0,1,0.8379857,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12,Michael Nicholson,person,Country_271835,0,3,0.8310935766666666,4,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0
12,Brenda Andrews,person,Zambalantis,2,2,0.8372470775,5,4,1,1,2,0,1,0,0,2,0,1,0,0,0,0
12,Lisa Gomez,person,Country_271835,4,0,0.89565911,5,4,1,1,2,0,0,0,1,2,0,1,0,0,0,0
12,431,political_organization,Unknown,5,0,0.88047504,6,5,1,4,0,0,0,0,1,2,1,1,0,0,0,0
12,Mark Hernandez PhD,person,Oceanterra,8,12,0.8923799655,14,20,5,0,9,6,1,4,2,9,3,1,0,0,0,0
12,17c99d9d-7049-4ebb-8a2a-f3d39cc42870,location,Unknown,0,8,0.83728252375,9,8,2,1,3,2,1,2,1,2,1,0,1,0,0,0
12,df26d11f-ed87-4a19-b9e8-18e9783c00f5,location,Unknown,1,0,0.872468,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12,Heather Hill,person,Country_271835,1,1,0.9299372,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
12,OceanicHarvest Dry dock N.V. Delivery,Uncategorized,Unknown,2,0,0.8499010499999999,3,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0
12,4e872202-1d65-4183-80c9-e8c12c8f736e,location,Unknown,0,2,0.8415549,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0
12,Norwegian Shrimp Ltd. Liability Co,company,Country_271835,0,2,0.88018745,3,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0
12,Rama Overseas,Uncategorized,Unknown,12,0,0.8493046316666669,13,12,0,0,0,12,3,2,4,0,2,0,0,0,1,0
12,626,vessel,Unknown,14,14,0.8979255964285715,14,28,24,0,0,4,2,0,4,14,6,2,0,0,0,0
12,626,political_organization,Unknown,14,14,0.8979255964285715,14,28,24,0,0,4,2,0,4,14,6,2,0,0,0,0
12,511915273,organization,Unknown,1,9,0.868968016,10,10,8,0,0,2,2,5,1,0,1,0,0,0,1,0
12,b03a6fc7-507a-4328-9814-57561acb4fc6,location,Unknown,5,4,0.8576581811111111,9,9,7,0,0,2,2,5,1,0,0,0,0,0,1,0
12,Bryan Johnston,person,Oceanus,4,4,0.84923461625,7,8,4,0,3,1,2,2,0,2,0,2,0,0,0,0
12,Melinda Williams,person,Country_271835,1,0,0.880648,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12,18 wheelers,vessel,Unknown,2,0,0.8213741,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0
12,Lisa Henderson,person,Country_271835,1,0,0.8820937,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12,AquaFresh Foods CJSC -,company,Country_286580,5,1,0.8524205616666666,7,6,0,0,6,0,1,3,0,2,0,0,0,0,0,0
12,Carrie Elliott,person,Country_271835,4,2,0.8653980099999999,7,6,0,2,2,2,0,2,0,2,0,2,0,0,0,0
12,Moo,Uncategorized,Unknown,3,5,0.8576219737499999,7,8,2,5,1,0,2,2,0,1,0,0,0,0,3,0
12,Elizabeth Mccarty,person,Country_271835,1,0,0.84818286,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12,25777,organization,Unknown,9,0,0.8556863888888889,10,9,0,4,0,5,0,4,3,0,1,0,0,0,1,0
12,71608,organization,Unknown,5,0,0.82967348,6,5,5,0,0,0,0,2,1,0,1,0,0,0,1,0
12,63548588,organization,Unknown,5,8,0.8456645446153845,14,13,5,8,0,0,0,7,4,0,1,0,0,0,1,0
12,c2d2e029-6f38-4148-9079-15615103cea6,location,Unknown,1,2,0.8268655300000001,4,3,0,0,0,3,1,1,0,0,0,0,0,0,1,0
12,186,organization,Unknown,2,0,0.8642655,3,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0
12,Jennifer Alvarez,person,Oceanus,0,2,0.8201407000000001,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0
12,7548555,organization,Unknown,0,5,0.879186468,6,5,1,0,1,3,0,1,0,1,0,0,3,0,0,0
12,c14a3dc1-59d0-4b92-b9f3-331e51912787,location,Unknown,0,1,0.822751,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12,Think Tank Index Reportâ,Uncategorized,Unknown,0,2,0.80478205,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
12,VyoummBnVY,Uncategorized,Unknown,1,0,0.9058661,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12,da243ebe-ea98-4510-a6a8-add6679f9d1a,location,Unknown,2,0,0.8159876500000001,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0
12,Audrey Romero,person,Oceanus,0,5,0.8960931719999999,6,5,0,0,4,1,1,1,0,1,2,0,0,0,0,0
12,Stephanie Quinn,person,Country_271835,0,2,0.84454162,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0
12,4657860,organization,Unknown,1,1,0.846186845,3,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0
12,3782,organization,Unknown,0,14,0.8646609057142856,15,14,0,2,1,11,1,2,8,0,3,0,0,0,0,0
12,7441,organization,Unknown,2,2,0.8550948949999999,5,4,0,2,1,1,0,2,1,0,1,0,0,0,0,0
12,Fisheries Animal Industriesâ,Uncategorized,Unknown,2,1,0.8807068166666667,4,3,0,2,1,0,0,2,0,0,1,0,0,0,0,0
12,64863263,organization,Unknown,3,1,0.8654188825,5,4,0,0,0,4,2,1,1,0,0,0,0,0,0,0
12,Agua TransiciÃ³n EcolÃ³gica,Uncategorized,Unknown,2,0,0.843569235,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0
12,Arunachal Pradesh Sp Marine mist,Uncategorized,Unknown,1,3,0.838774385,5,4,0,1,0,3,0,2,2,0,0,0,0,0,0,0
12,Chuan gou Corporation Transportation,Uncategorized,Unknown,1,3,0.8382979749999999,5,4,0,0,0,4,0,1,2,0,1,0,0,0,0,0
12,Sara Waller,person,Country_271835,2,0,0.96725565,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
12,OzonActionâs,Uncategorized,Unknown,0,1,0.87473446,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,Semas 260 Rural,Uncategorized,Unknown,0,3,0.8383005333333333,4,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0
12,MV,Uncategorized,Unknown,0,2,0.884221705,3,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0
12,French Ltd. Corporation Surfboard,Uncategorized,Unknown,1,1,0.865858705,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
12,1416a29d-3719-45d6-95a8-782c4e281908,location,Unknown,2,0,0.851638275,3,2,0,0,2,0,0,1,0,0,0,0,0,0,1,0
12,40952,political_organization,Unknown,1,1,0.85095853,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0
12,Brent Young,person,Country_271835,2,0,0.881432765,3,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
12,254340176,organization,Unknown,2,0,0.8423,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
12,upenn,Uncategorized,Unknown,2,0,0.8209678,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
12,edu,Uncategorized,Unknown,2,0,0.822763,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
12,Daniel Shaffer,person,Country_271835,2,0,0.931091925,3,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0
12,Jeanette Kim,person,Country_271835,1,0,0.9082189,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12,sh rn y Corporation,Uncategorized,Unknown,16,12,0.8663558849999999,22,28,6,16,0,6,4,12,2,2,4,0,0,4,0,0
12,ninety,movement,Unknown,11,5,0.9179343375,13,16,0,15,0,1,3,6,2,0,3,0,0,2,0,0
12,Jerry Montgomery,person,Country_271835,1,0,0.8155481,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12,4843b052-8f18-4298-9464-d780feb5ddad,location,Unknown,3,0,0.8718431666666667,4,3,1,0,0,2,0,0,0,0,2,1,0,0,0,0
12,Amy Wise,person,Country_271835,1,0,0.8037018,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12,Jennifer Reilly,person,Country_271835,1,0,0.8509253,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12,Krystal Lee,person,Country_271835,1,0,0.8067644,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12,ARA Contraalmirante Cordero,vessel,Unknown,2,0,0.8838937,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0
12,822596165,organization,Unknown,2,9,0.94913198,10,11,0,11,0,0,3,5,1,0,0,0,0,2,0,0
12,5421,organization,Unknown,7,12,0.89356905,16,19,2,17,0,0,4,7,3,1,2,0,0,2,0,0
12,Pez Dorado BV Logistics,company,Country_271835,5,7,0.9455901733333332,10,12,0,12,0,0,2,7,1,0,0,0,0,2,0,0
12,019d89a8-36be-4402-bf3c-d13cb982cf3f,location,Unknown,3,6,0.91359218,7,9,0,7,0,2,2,3,2,0,0,0,0,2,0,0
12,brianbushard,Uncategorized,Unknown,1,0,0.8138306,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12,f4e17264-3b3c-48a6-86ba-d65622dc2f13,location,Unknown,1,2,0.8561012,4,3,1,0,0,2,0,1,0,1,1,0,0,0,0,0
12,90be60b1-61d8-4115-b133-e4c8e09383eb,location,Unknown,0,6,0.8627848333333334,7,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0
13,829,organization,Unknown,9,5,0.8598231207142856,10,14,11,2,1,0,0,12,1,0,1,0,0,0,0,0
13,Costa de Coral Charter Boat Oyj Overseas,Uncategorized,Unknown,0,3,0.8496251833333334,4,3,0,0,0,3,0,2,0,0,1,0,0,0,0,0
13,United Bankx,Uncategorized,Unknown,3,1,0.8314053425000001,5,4,4,0,0,0,1,1,1,0,1,0,0,0,0,0
13,abcb0d9c-80da-4491-99f3-e093984f5373,location,Unknown,0,2,0.8586505200000001,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
13,6eda4eb1-cdb8-4d61-8c72-fae33deb91a7,location,Unknown,2,7,0.8531044822222222,9,9,0,3,0,6,0,4,2,1,1,1,0,0,0,0
13,a325b223-5017-42a8-8eb1-ed7e1a3bbd5b,location,Unknown,1,1,0.84037715,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
13,4382,organization,Unknown,3,1,0.8966306350000001,5,4,0,4,0,0,0,3,1,0,0,0,0,0,0,0
13,80276549,organization,Unknown,3,0,0.8399763266666667,4,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0
13,5e6b70db-a04a-4440-8991-3a92b5c4ac4d,location,Unknown,4,0,0.9119386875,5,4,4,0,0,0,1,2,1,0,0,0,0,0,0,0
13,ROBYN BECK,Uncategorized,Unknown,7,0,0.88858067,8,7,7,0,0,0,1,2,3,0,1,0,0,0,0,0
13,4698,organization,Unknown,4,2,0.8777112833333334,7,6,0,0,4,2,0,3,1,2,0,0,0,0,0,0
13,Terry Murphy,person,Country_271835,4,1,0.855832326,6,5,0,0,1,4,0,3,1,1,0,0,0,0,0,0
13,89734,organization,Unknown,1,3,0.8697489475,5,4,0,1,1,2,0,2,0,2,0,0,0,0,0,0
13,292bf7d9-d86c-411d-9a85-da0cb4535e22,location,Unknown,1,5,0.9335933066666664,7,6,0,5,0,1,0,0,1,4,1,0,0,0,0,0
13,Michelle Herring,person,Country_271835,1,0,0.8530189,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13,42258,organization,Unknown,0,1,0.93475735,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13,Nicholas Dennis,person,Country_271835,2,0,0.8163047000000001,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
13,49048884,political_organization,Unknown,2,0,0.859852775,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0
13,9612243,organization,Unknown,2,0,0.889208175,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0
13,24641639,organization,Unknown,2,0,0.855438785,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
13,0ae94787-4593-4139-848d-9174ea13ac23,location,Unknown,2,0,0.8401932750000001,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0
13,45ff391d-0f6a-4ee4-abe6-8b06d07dbfd6,location,Unknown,1,0,0.85191125,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13,618,organization,Unknown,1,0,0.85251033,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13,1625166,organization,Unknown,2,4,0.82609375,7,6,0,0,0,6,1,2,0,1,1,0,0,0,1,0
13,7f3d323d-54e3-49f8-9c28-7aa5cb4c7248,location,Unknown,1,1,0.891505955,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0
13,Diane Hughes,person,Country_271835,4,0,0.916408345,5,4,4,0,0,0,0,2,1,0,1,0,0,0,0,0
13,413760,political_organization,Unknown,1,0,0.8238958,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13,4396031,organization,Unknown,2,1,0.8951924133333334,4,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0
13,3369,organization,Unknown,1,1,0.9003334199999999,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
13,Mar de Estrellas Oyj Carriers,company,Country_271835,1,2,0.8578434966666667,4,3,0,0,0,3,0,1,1,1,0,0,0,0,0,0
13,6d345854-f864-4194-85d2-047e66332dca,location,Unknown,1,2,0.8644784333333333,4,3,0,0,0,3,0,1,1,1,0,0,0,0,0,0
13,Sarah Clark,person,Country_271835,1,1,0.856491525,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0
13,Group Co Marine life,Uncategorized,Unknown,3,0,0.8663407666666666,4,3,0,0,0,3,1,1,0,0,1,0,0,0,0,0
13,Erica Mitchell,person,Country_874023,0,2,0.8304294,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
13,Rodney Compton,person,Country_271835,2,0,0.89442972,3,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0
13,68703341,organization,Unknown,0,2,0.902348025,3,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0
13,41870892-4565-42cd-9374-8665d01e9aa9,location,Unknown,9,15,0.8585603191666668,24,24,18,3,3,0,0,13,2,3,5,1,0,0,0,0
13,ab195b55-453e-4436-ab0c-9f5660b4ec8c,location,Unknown,5,7,0.8388517383333333,12,12,10,1,1,0,0,4,1,2,4,1,0,0,0,0
13,22a2062d-03d8-48c3-9e91-9e5930b8d29f,location,Unknown,6,10,0.853487516875,14,16,10,5,0,1,1,5,1,3,5,1,0,0,0,0
13,Joseph Gonzales,person,Country_874023,9,3,0.8618241991666666,13,12,9,0,3,0,0,3,1,3,4,1,0,0,0,0
13,Cindy Ritter,person,Oceanus,8,3,0.8281494181818182,12,11,8,1,2,0,0,4,1,1,4,1,0,0,0,0
13,6b19fec0-f5d4-4d31-b461-fef270debb3e,location,Unknown,2,1,0.95251669,4,3,0,3,0,0,0,0,0,1,2,0,0,0,0,0
13,Brett Lopez,person,Country_271835,3,0,0.96033209,4,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0
13,486,organization,Unknown,8,9,0.84885619,17,17,5,2,2,8,2,7,3,1,3,1,0,0,0,0
13,FLIP MCGYVER Tradema,Uncategorized,Unknown,2,0,0.88236297,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
13,Tombow,Uncategorized,Unknown,0,6,0.8752116866666667,7,6,3,1,1,1,1,2,3,0,0,0,0,0,0,0
13,Firearms Explosives,Uncategorized,Unknown,4,0,0.8712359249999999,5,4,1,3,0,0,1,2,1,0,0,0,0,0,0,0
13,695031,organization,Unknown,2,0,0.89988975,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
13,Andhra Pradesh  S.A. de C.V.,Uncategorized,Unknown,2,0,0.8744640850000001,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0
13,36506,organization,Unknown,7,0,0.8100535871428571,8,7,0,0,0,7,0,3,0,0,2,1,0,0,1,0
13,Trammellâs,Uncategorized,Unknown,4,0,0.93297279,5,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
13,2ade0908-d1c9-45de-9dbb-3dfec75d9317,location,Unknown,3,0,0.8612417766666667,4,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0
13,Bryce Baker,person,Oceanus,6,8,0.8769245492857144,15,14,1,1,9,3,2,4,2,4,0,0,0,1,1,0
13,Katrina Nguyen,person,Country_271835,3,0,0.8489161333333333,4,3,0,1,2,0,1,0,0,2,0,0,0,0,0,0
13,Nutica del Sol AG,company,Country_323509,3,1,0.8671739175,5,4,1,2,0,1,0,1,1,1,1,0,0,0,0,0
13,5276019,organization,Unknown,5,0,0.8720365720000001,6,5,0,0,0,5,0,2,1,1,0,0,0,0,1,0
13,30 days,movement,Unknown,2,0,0.8450880949999999,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0
13,5a52675e-1243-4244-ad55-85a06c4408de,location,Unknown,0,11,0.8424942990909091,12,11,6,0,3,2,1,7,0,2,1,0,0,0,0,0
13,148766,organization,Unknown,1,2,0.80259625,4,3,0,0,2,1,0,2,0,0,1,0,0,0,0,0
13,567857349,organization,Unknown,3,0,0.8301624133333333,4,3,0,0,3,0,0,1,0,0,1,1,0,0,0,0
13,Okavango Delta Seaside Limited Liability Company Logistics,Uncategorized,Unknown,6,7,0.8405077199999998,14,13,6,1,2,4,1,4,4,2,1,0,1,0,0,0
13,â¢,Uncategorized,Unknown,3,1,0.8273972825,5,4,0,4,0,0,0,2,2,0,0,0,0,0,0,0
13,Andres Cook,person,Uzimoria,2,3,0.8458682880000001,6,5,3,0,2,0,0,1,1,2,0,1,0,0,0,0
13,Tyler Guzman,person,Country_271835,5,0,0.885926332,6,5,4,0,1,0,0,1,1,1,1,1,0,0,0,0
13,ec4af8c8-1ff1-4aaa-9431-7697d930b3f4,location,Unknown,2,0,0.882025025,3,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0
13,604905,organization,Unknown,0,4,0.8541460350000001,5,4,4,0,0,0,0,2,1,0,1,0,0,0,0,0
13,Marvin White,person,Country_271835,3,0,0.85434574,4,3,0,0,0,3,1,1,0,0,1,0,0,0,0,0
13,America,Uncategorized,Unknown,0,3,0.8482262766666667,4,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0
13,II,Uncategorized,Unknown,0,2,0.858299105,3,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0
13,SVBâs,Uncategorized,Unknown,0,2,0.821308555,3,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
13,Green,Uncategorized,Unknown,0,4,0.8969729175,5,4,4,0,0,0,0,2,1,0,1,0,0,0,0,0
13,Seabreeze Foods Ltd. Corporation United,Uncategorized,Unknown,6,9,0.7677298819999999,16,15,6,4,0,5,0,12,2,0,0,1,0,0,0,0
13,89772543,organization,Unknown,4,3,0.8480030657142859,8,7,0,3,3,1,1,2,0,0,1,2,1,0,0,0
13,Bryan Taylor,person,Country_271835,1,2,0.86722149,4,3,1,0,1,1,0,3,0,0,0,0,0,0,0,0
13,903,political_organization,Unknown,6,17,0.8682019152173915,23,23,16,1,0,6,0,9,3,6,4,1,0,0,0,0
13,23399545,organization,Unknown,6,1,0.8627305428571429,7,7,7,0,0,0,0,6,0,0,1,0,0,0,0,0
13,47249,organization,Unknown,8,2,0.862770824,10,10,10,0,0,0,1,8,0,0,1,0,0,0,0,0
13,1560,organization,Unknown,8,6,0.7742049085714288,14,14,11,0,3,0,1,8,2,0,2,1,0,0,0,0
13,995899,organization,Unknown,3,4,0.8856535557142857,7,7,7,0,0,0,0,6,0,0,1,0,0,0,0,0
13,955425,organization,Unknown,0,2,0.8177113,3,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0
13,b1a0ee2a-0e6d-48c2-b639-032e4648fa5c,location,Unknown,11,7,0.8421031788888889,19,18,3,0,1,14,0,8,1,5,2,2,0,0,0,0
13,784221,organization,Unknown,2,4,0.8739948333333333,7,6,5,0,0,1,0,2,2,0,2,0,0,0,0,0
13,25851337,organization,Unknown,10,1,0.8463554572727272,12,11,0,0,0,11,0,6,1,0,2,2,0,0,0,0
13,888,political_organization,Unknown,2,0,0.8396898349999999,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
13,172114,organization,Unknown,6,4,0.8319584329999999,9,10,2,1,7,0,1,5,3,0,0,0,0,0,1,0
13,199442,organization,Unknown,21,8,0.8467362572413792,30,29,17,7,0,5,1,12,3,6,5,2,0,0,0,0
13,5441,organization,Unknown,12,2,0.8576579285714285,14,14,14,0,0,0,0,4,1,4,4,1,0,0,0,0
13,172711,organization,Unknown,1,0,0.8462429,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13,128692,organization,Unknown,10,4,0.8482926385714286,14,14,12,0,0,2,0,5,1,2,4,1,0,0,1,0
13,Olivia Bailey,person,Country_271835,5,1,0.8358763033333334,6,6,0,0,6,0,0,4,1,1,0,0,0,0,0,0
13,75399,organization,Unknown,6,0,0.8995556216666666,6,6,0,0,6,0,0,4,0,0,1,0,0,1,0,0
13,235866056,organization,Unknown,9,21,0.8579643343333334,20,30,1,0,27,2,2,12,9,4,2,0,0,1,0,0
13,Irish Sea Seaside GmbH & Co. KG Distribution,Uncategorized,Unknown,8,30,0.8566615642105262,28,38,13,1,22,2,5,14,3,10,5,1,0,0,0,0
13,47679,organization,Unknown,31,33,0.8507370509375001,49,64,23,8,24,9,5,29,10,8,7,5,0,0,0,1
13,766649,political_organization,Unknown,8,4,0.8377601666666669,13,12,1,0,4,7,0,8,1,0,2,1,0,0,0,0
13,55,organization,Unknown,3,4,0.8395573257142857,8,7,2,0,4,1,1,3,0,0,1,2,0,0,0,0
13,8814,organization,Unknown,11,4,0.82463658,16,15,1,0,0,14,0,9,2,0,2,2,0,0,0,0
13,Joshua Huang,person,Country_271835,0,2,0.8706600250000001,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
13,Portuguese Sardines GmbH & Co. KG Line,company,Country_271835,0,4,0.8972265475000001,5,4,3,0,0,1,0,2,1,0,1,0,0,0,0,0
13,ca87f68d-1df8-4746-a8af-8d810f49e783,location,Unknown,1,0,0.81680304,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13,The Ashey,Uncategorized,Unknown,3,2,0.839581026,6,5,5,0,0,0,0,3,1,0,1,0,0,0,0,0
13,ae19b5a7-4f70-4366-98ad-819e3009aeca,location,Unknown,4,4,0.8755390475,9,8,5,2,0,1,1,3,3,1,0,0,0,0,0,0
13,64c45541-e00b-423c-bc7d-238aa3a4d3ad,location,Unknown,1,0,0.88633054,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
