type,country,id,neighbor_count
location,Unknown,357987c8-3ecb-4e38-9f10-857007f2cd3b,3
organization,Unknown,8350379,1
person,Country_940095,Keith Compton,2
location,Unknown,04943c53-b4ac-4048-8d86-bced4138d7c6,1
organization,Unknown,59022,2
organization,Unknown,1039,10
person,Country_271835,Tyler Anderson,6
organization,Unknown,32,2
political_organization,Unknown,6242224,15
organization,Unknown,88295922,2
organization,Unknown,7830,2
location,Unknown,e42f2b19-60d8-4df2-bb01-d2b42d134a26,3
person,Country_271835,Paul Johnson,3
location,Unknown,6d0e9c69-47a0-497e-b26e-28755c949385,2
organization,Unknown,54055,3
person,Oceanus,Brett Blair,5
location,Unknown,b840c9bf-2a5b-416c-91d9-1ecdd96425ab,4
location,Unknown,4eddaaa4-6306-467e-a7f4-27a58559e535,3
location,Unknown,ea6a6547-c93b-4f17-b037-200fa894289c,2
location,Unknown,57c81b3c-882b-4824-91a0-7114be0fa5c7,2
Uncategorized,Unknown,Survivorsâ,2
Uncategorized,Unknown,Task Force,2
organization,Unknown,8541598,14
political_organization,Unknown,828063,8
organization,Unknown,5362,5
person,Country_271835,Dr. Christina Jensen DDS,1
location,Unknown,d025bbec-393d-4f51-94b3-01b77280ef31,4
organization,Unknown,5276019,5
location,Unknown,5e6b70db-a04a-4440-8991-3a92b5c4ac4d,4
company,Country_271835,Tshikele Ltd. Liability Co,3
location,Unknown,df76b4cf-1019-4768-93cd-27122ef3bacc,2
organization,Unknown,111856,2
location,Unknown,88b35c10-45ae-4ded-ae4a-6cad038cfd91,3
organization,Unknown,553828215,3
organization,Unknown,663,2
person,Country_271835,Lindsey Barr,2
Uncategorized,Unknown,Filkinsâ,1
location,Unknown,90be60b1-61d8-4115-b133-e4c8e09383eb,6
organization,Unknown,81211950,5
organization,Unknown,52134252,3
organization,Unknown,679399,4
organization,Unknown,3436524,5
organization,Unknown,67716449,2
location,Unknown,e2844e89-d2d8-428d-8284-a0f2d9450a14,5
organization,Unknown,4406,2
location,Unknown,ed114149-9468-41b4-adda-343883e79e04,2
organization,Unknown,7682,3
location,Unknown,d6dbac2d-ba76-4503-be09-e0444b936bd0,2
organization,Unknown,43223,4
organization,Unknown,765078,2
organization,Unknown,172279392,2
person,Country_271835,Diane Hughes,4
location,Unknown,7f3d323d-54e3-49f8-9c28-7aa5cb4c7248,2
person,Country_271835,Jason Hughes,4
organization,Unknown,858773,4
person,Country_271835,Amanda Rogers,4
organization,Unknown,4852,3
vessel,Unknown,electric cars,2
event,Unknown,past years,2
organization,Unknown,33,1
location,Unknown,14f1538d-29ed-43f4-ac8f-7a6ce01b9c00,1
location,Unknown,2e579f6f-eca3-498d-a523-b1da1e85a5cf,1
location,Unknown,06c85abe-f160-4a9f-bfb2-d58099a6be80,6
Uncategorized,Unknown,Goliathâ,2
person,Arreciviento,Joseph Hawkins,3
location,Unknown,b8649055-5b40-43e1-ba33-93182cf978d4,2
person,Country_945731,Linda Jones,2
Uncategorized,Unknown,estÃ,2
Uncategorized,Unknown,maÃ±ana asÃ,2
person,Country_271835,Caleb Webster,2
organization,Unknown,739622,4
organization,Unknown,7675191,6
organization,Unknown,4356,17
event,Unknown,weeks 55,7
person,Country_760479,Meghan Johnson,10
person,Country_753331,Cody Baird,1
person,Puerto del Mar,Mark Norton,2
person,Country_54147,Michael Johnson,2
organization,Unknown,233,2
company,Country_492608,Dutch Herring Inc Transportation,2
organization,Unknown,8453714,3
movement,Unknown,60-day,3
organization,Unknown,29167335,3
political_organization,Unknown,73,3
location,Unknown,b5856109-c5a0-43a6-8c70-ebfe73cc24f1,3
location,Unknown,092836e4-7218-4d3d-85da-9df420356be7,2
location,Unknown,3590dd7e-a6cd-416d-9b42-68f692ad83ee,2
person,Riodelsol,Luis Jones,13
political_organization,Unknown,17232,12
organization,Unknown,6070651,13
location,Unknown,c01c6a10-60c9-4f11-9409-aa04c3963826,47
political_organization,Unknown,156,19
location,Unknown,1eb512b7-c4ce-4b7e-9965-2236bf1afc9e,13
person,Oceanterra,Timothy Benjamin,4
political_organization,Unknown,51,11
person,Oceanterra,Anna Ortiz,4
location,Unknown,f810c631-9f7d-4219-ade0-b44c4c9abf62,5
person,Country_214033,William Rivera,1
Uncategorized,Unknown,Liibaan General Trading Co,1
person,Country_233547,Christopher Garrett,1
location,Unknown,206e3508-bbef-4473-906a-88e3f17c57ae,10
location,Unknown,db83c37f-86e4-4694-a81c-ede2a01aef71,9
political_organization,Unknown,626,13
person,Country_271835,Matthew Fletcher,8
person,Country_271835,Daniel Mcclain,10
political_organization,Unknown,962534403,9
person,Country_271835,Michele Taylor,9
person,Zambalantis,Michael Andrews,8
person,Country_271835,Lisa Gomez,4
political_organization,Unknown,431,5
person,Zambalantis,Brenda Andrews,4
location,Unknown,ee077c79-cc7b-4ac7-8c0b-d48f50538f61,1
person,Oceanterra,Mark Hernandez PhD,13
Uncategorized,Unknown,RPG,4
person,Country_271835,Sarah Garcia,7
person,Country_271835,Jessica James,7
location,Unknown,26794528-86a5-4b5e-802f-50c3f226c66b,6
organization,Unknown,5700,3
organization,Unknown,93380783,4
organization,Unknown,3129,11
person,Country_271835,Jesse Thompson,1
location,Unknown,1bf22b98-519c-4131-8bb4-53ecdd193100,2
organization,Unknown,8503254,7
location,Unknown,c18d0197-c30e-421f-bae3-2f8fa1e9159a,7
person,Country_271835,Evelyn Pacheco,2
person,Country_271835,Brianna Gregory,2
organization,Unknown,914,2
person,Country_271835,Brooke Collins,2
Uncategorized,Unknown,Refugee Benefitsâ,6
person,Country_271835,Lori Weeks,5
organization,Unknown,518323906,5
person,Country_271835,Karen Burns,2
person,Country_271835,Randall Newman,2
location,Unknown,f656719b-783e-452b-801f-f60895068b23,29
person,Country_271835,Scott Edwards,2
Uncategorized,Unknown,âPerlaâ,1
Uncategorized,Unknown,âEmanuelââif,1
person,Country_271835,Gina Armstrong DDS,4
Uncategorized,Unknown,âRestrainâ,3
person,Country_271835,Walter Graham,3
person,Country_907876,Ryan Jones,3
person,Country_271835,Gabrielle Wade,1
person,Country_11605,Patrick Cannon,7
person,Country_907876,Jeanne Mills,2
Uncategorized,Unknown,âExploitationâ,3
person,Country_271835,Austin Simpson,18
person,Country_271835,Sarah Hays,5
person,Country_271835,Richard Fleming,2
person,Country_271835,Melissa Gomez,2
person,Country_271835,Daniel Frank,3
location,Unknown,5890393d-3bb2-4f08-a460-4aa025e28de0,4
location,Unknown,b1d6e468-f3c5-45f3-90a2-e76b2f329b2d,20
Uncategorized,Unknown,Feb,13
organization,Unknown,164,3
Uncategorized,Unknown,âdirect,2
Uncategorized,Unknown,âdirectlyâ,3
event,Unknown,âcriminally,3
person,Country_271835,Terry Mcknight,3
person,Country_271835,David Nielsen,2
person,Country_271835,John Obrien,2
person,Country_271835,Michael Hansen,2
person,Country_271835,Grace Perez,8
person,Country_271835,Travis Rivera,8
person,Country_271835,Larry Morrow,2
person,Country_271835,Tammy Martin,4
organization,Unknown,773,3
Uncategorized,Unknown,wgbh,3
political_organization,Unknown,436460757,16
organization,Unknown,93865,4
Uncategorized,Unknown,brianbushard,1
Uncategorized,Unknown,siladityaray,1
political_organization,Unknown,82517,1
person,Country_271835,Robert Shaffer,5
person,Country_663412,Jim Sims,1
person,Country_663412,Laura Patterson,3
Uncategorized,Unknown,âPerlaâ,2
person,Country_271835,Gary Palmer,2
organization,Unknown,7674777,3
person,Country_271835,Jeremy Woodard,5
organization,Unknown,8302,1
organization,Unknown,45620,1
company,Country_663412,Jammu & Kashmir ship,1
political_organization,Unknown,6352,1
person,Country_271835,Paul Wiley,4
person,Country_271835,Miranda Long,5
person,Country_271835,Michelle Kelley,6
person,Country_271835,Marvin Everett,5
person,Country_271835,Matthew Sutton,2
political_organization,Unknown,912077,5
person,Country_271835,Brandon Thomas,3
Uncategorized,Unknown,Mexicoââ,3
person,Country_271835,Joseph Williams,3
political_organization,Unknown,176,2
person,Country_271835,Scott Anderson,4
person,Country_226679,Danielle Jensen,5
person,Country_271835,Brian Brown,2
Uncategorized,Unknown,âenticedâ,5
organization,Unknown,8814,15
organization,Unknown,139,4
organization,Unknown,25851337,11
organization,Unknown,36506,7
political_organization,Unknown,150486480,7
organization,Unknown,90831,3
organization,Unknown,66820,6
person,Country_271835,Kristen Martin,5
location,Unknown,da71710a-9b0e-41d8-a9f6-a0b93f1ab772,2
Uncategorized,Unknown,Ð°Ñ,3
Uncategorized,Unknown,ÐœÐ° Ð±ÐŸÑÑ,3
Uncategorized,Unknown,Ð£ÐºÑÐ°ÑÐœÐž,3
person,Country_271835,Janet Floyd,3
person,Country_271835,Richard Anderson,2
Uncategorized,Unknown,âCompromiseâ,2
Uncategorized,Unknown,âPartnersâ,1
political_organization,Unknown,413760,1
political_organization,Unknown,94047,2
organization,Unknown,49525439,2
person,Country_271835,Angela Hernandez,10
person,Country_271835,Randy Logan,8
person,Country_271835,Elizabeth Martin,8
Uncategorized,Unknown,âtheoriginaldragoncoveâ,11
person,Country_271835,Aaron Bennett,7
person,Country_271835,Kathleen Rowe,3
person,Country_821432,Patrick Torres,14
person,Country_821432,Scott Jones,2
location,Unknown,5fd0447e-d890-4f62-a411-5fc17c47b969,4
person,Country_821432,Scott Villa,4
person,Country_271835,Connor Ray,4
organization,Unknown,23837996,6
organization,Unknown,82207154,5
person,Country_271835,Brandon Calderon,3
organization,Unknown,740111283,7
organization,Unknown,3657479,2
organization,Unknown,2810009,7
organization,Unknown,129461,8
company,Country_271835,Congo Rapids  Marine sanctuary GmbH & Co. KG Marine sanctuary,4
Uncategorized,Unknown,âoriginaldragoncoveâ,3
Uncategorized,Unknown,The Defendantsâ,2
location,Unknown,86ac9e66-f9e8-4f2b-ad17-39a52c23288c,2
organization,Unknown,7443,2
location,Unknown,5609469a-5721-4c94-92ed-ce7770055960,2
organization,Unknown,775841,3
person,Country_246944,Tiffany Stephens,4
person,Country_271835,Veronica Lowe,3
Uncategorized,Unknown,âNinoâ,3
organization,Unknown,803490608,3
location,Unknown,f4e17264-3b3c-48a6-86ba-d65622dc2f13,3
person,Country_271835,Brent Young,2
organization,Unknown,9550,4
person,Country_271835,Sierra Henderson,4
person,Country_271835,Roger Jordan,2
person,Country_271835,Matthew Everett,2
person,Country_271835,Richard Adams,2
person,Country_271835,Angel Burnett,4
person,Country_271835,Jose Smith,4
person,Country_271835,Emily Norton,2
location,Unknown,6ffd3349-37f4-48c5-bc9a-1b80e722e939,1
political_organization,Unknown,2745,1
location,Unknown,a7479eba-319a-434f-be06-3b1c0cc928ae,1
vessel,Unknown,trucking,2
location,Unknown,f383ad5f-7949-495e-8427-556b64decaca,2
person,Country_271835,Michelle Aguilar,1
company,Country_271835,Danish Lobster Limited Liability Company Brothers,2
person,Country_271835,John Hernandez,2
Uncategorized,Unknown,Texasâ,4
Uncategorized,Unknown,Remarkable,1
organization,Unknown,46901627,30
organization,Unknown,46319064,25
Uncategorized,Unknown,PÃ,13
organization,Unknown,82651,3
location,Unknown,2ec12718-97bf-45a6-aff5-2d1b9b11d29a,1
Uncategorized,Unknown,âcommissionâ,2
person,Country_271835,Samantha Jackson,2
person,Country_271835,Chelsey Woodard,3
person,Oceanus,Nichole West,7
person,Country_271835,Michael Alvarez,6
person,Country_271835,Brian Marsh,3
person,Country_746165,Timothy Hampton,1
organization,Unknown,5007554,16
organization,Unknown,72630,4
organization,Unknown,9411155,2
person,Country_271835,Richard Smith,2
person,Country_271835,Jennifer Rivera,3
organization,Unknown,2912063,3
person,Country_271835,Elizabeth Shah,2
person,Country_271835,Gregory Williams,2
person,Country_271835,William Daniel,2
person,Country_271835,Terry Conley,3
person,Country_271835,Jeremy Jarvis,2
person,Country_271835,Ashley Johnson,3
company,Country_271835,Greek Sea Bream and Son's,5
organization,Unknown,558,7
person,Country_271835,Shane Hahn,4
Uncategorized,Unknown,âundeniableâ,4
event,Unknown,ârequested,4
person,Country_271835,Jeffrey Reed,1
organization,Unknown,55674,14
Uncategorized,Unknown,âinconsistenciesâ,7
person,Country_271835,Timothy Austin,4
organization,Unknown,17353795,2
organization,Unknown,540613204,4
person,Country_271835,Matthew Flores,4
Uncategorized,Unknown,âadjustingâ,4
person,Country_271835,Tammy Garcia,3
person,Country_950691,Jamie Robinson,16
organization,Unknown,352,2
person,Country_271835,James Knight,1
organization,Unknown,662290,6
movement,Unknown,In month,1
company,Country_271835,Lachlan Enterprises Coral Reef,6
Uncategorized,Unknown,âDesbloqueio pÃ,5
person,Country_271835,Brian Dennis,5
person,Country_271835,Frederick Kent,3
person,Country_271835,Candice Brown,2
Uncategorized,Unknown,âKikoâ,2
organization,Unknown,309535101,3
person,Country_271835,Nicholas Nguyen,2
person,Country_271835,Vincent Cummings,1
person,Country_271835,Tiffany Leonard,3
Uncategorized,Unknown,tio MPFâs Special Action Group Combat Organized Crime,3
organization,Unknown,51354617,3
organization,Unknown,109071721,1
organization,Unknown,869882172,2
political_organization,Unknown,296837,2
person,Country_271835,Laura Williams,1
person,Country_271835,Sean George,8
Uncategorized,Unknown,ExportaÃ,4
event,Unknown,ParÃ¡âs,2
person,Arreciviento,Douglas Gordon,4
person,Country_271835,James Thomas,2
person,Country_271835,Kristi Miller,3
Uncategorized,Unknown,âillegalâ,1
company,Country_271835,Gambia River  GmbH & Co. KG and,5
organization,Unknown,400,1
organization,Unknown,2430986,2
organization,Unknown,996592,3
organization,Unknown,92533,1
company,Country_982684,Olas del Sur Inc,14
organization,Unknown,5508215,15
organization,Unknown,327572963,3
organization,Unknown,438,4
Uncategorized,Unknown,Hardwoodsâ,2
person,Country_746165,John Brown,9
company,Country_271835,SeaSelect Foods Corp Dry dock,2
person,Country_271835,Michael Flores,1
person,Country_746165,Thomas Ramsey,1
Uncategorized,Unknown,Meridaââ,1
Uncategorized,Unknown,meridaâ,8
organization,Unknown,8251198,5
organization,Unknown,7914,3
person,Country_271835,Deborah Bell,4
person,Country_271835,Jonathan Coleman,4
person,Country_271835,Luis Rogers,5
Uncategorized,Unknown,âBanderaâ,6
Uncategorized,Unknown,âPadre,6
organization,Unknown,8269,4
person,Arreciviento,Vanessa Chandler,5
organization,Unknown,64545,3
organization,Unknown,151159036,3
organization,Unknown,3383,3
Uncategorized,Unknown,Menardsâ,2
person,Country_271835,Jason Garcia,2
person,Country_670336,Melissa Gonzalez,2
company,Country_246944,Pregolya Delivery Cruise ship,1
Uncategorized,Unknown,Â£103,2
Uncategorized,Unknown,Â£10,2
location,Unknown,f64e747e-13de-4628-b939-92a8ff4eb03f,3
person,Country_271835,Rachel Arnold,2
Uncategorized,Unknown,âtigerâ,2
person,Country_271835,Sharon Williams,2
person,Country_271835,Donald Thomas,3
person,Country_271835,Rebecca Anderson,2
organization,Unknown,3328058,2
person,Country_244549,Julie Callahan,1
person,Country_271835,Nathan Murray,2
person,Country_271835,Thomas Johnson,2
organization,Unknown,176729,2
organization,Unknown,958644,2
person,Country_271835,Jonathan Moody,3
person,Puerto del Mar,Kaitlyn Walsh,1
person,Country_271835,Alison Nash,1
person,Country_271835,Miranda Smith,3
Uncategorized,Unknown,âminingâ,3
person,Country_271835,Jennifer Wilson MD,1
organization,Unknown,6338,3
location,Unknown,0d6a2f35-fccd-4cbf-865e-3ed08abb6a95,4
location,Unknown,c40a73e5-c1dd-4b85-ac1c-2e6a51546aa7,3
organization,Unknown,3641,3
organization,Unknown,200,2
person,Country_271835,Nicholas Torres,2
organization,Unknown,75360,2
location,Unknown,7a58f899-3e43-4b94-a64b-d5ab31a6055b,3
political_organization,Unknown,76104890,4
location,Unknown,68ac10aa-80a3-4b3c-99e5-f5708715ab2c,4
person,Country_271835,Christopher Benitez,2
event,Unknown,âThis,3
event,Unknown,âSo,4
Uncategorized,Unknown,Pitâ,2
person,Country_271835,John Martin,3
person,Country_470077,Christopher Fields,1
person,Country_271835,David Romero,2
location,Unknown,a691bc0a-cfdc-4b2a-a38e-efcd2799ecd1,3
organization,Unknown,28138,3
Uncategorized,Unknown,âsnitch,3
organization,Unknown,3868221,2
organization,Unknown,79521144,19
person,Country_271835,Eugene Martin,1
person,Country_271835,Emma Jones,4
Uncategorized,Unknown,âbrokerâ,3
person,Country_271835,Cassandra Stanley,4
organization,Unknown,198,4
organization,Unknown,9768,3
person,Country_271835,Tyler Jones,2
vessel,Unknown,motor,2
organization,Unknown,11353,4
organization,Unknown,353257,4
organization,Unknown,31368,7
person,Country_271835,Colton Olson,2
person,Country_271835,Tamara Tyler,4
person,Country_271835,Henry Lambert,6
person,Country_271835,Elizabeth Armstrong,3
person,Country_271835,Melissa Brock,3
organization,Unknown,51470600,1
organization,Unknown,719,7
company,Country_271835,Sudd Swamp  Wave AS Freight ,5
organization,Unknown,74026296,3
political_organization,Unknown,374585759,9
organization,Unknown,59662085,7
political_organization,Unknown,7423,4
organization,Unknown,68273,10
organization,Unknown,649,3
person,Country_271835,Donna Green,3
person,Country_271835,Dean Reyes,1
organization,Unknown,96049794,3
vessel,Unknown,truck,4
location,Unknown,d6d0741c-39d9-4b94-8b39-b5d2ad1669b9,5
political_organization,Unknown,291669,3
person,Country_271835,Thomas Watkins,2
company,Country_271835,Ancla del Mar Kga,2
person,Country_271835,Joshua Park,2
person,Country_271835,Sergio Ross,4
Uncategorized,Unknown,Plattsâ,4
person,Country_271835,Patricia Hunter,5
vessel,Unknown,Deepwater Horizon,5
organization,Unknown,455617,2
person,Country_271835,Dale Chandler,2
person,Country_271835,Marvin Evans,2
person,Country_271835,Jack Bell,2
organization,Unknown,83241316,3
organization,Unknown,940161722,12
organization,Unknown,148766,3
organization,Unknown,567857349,3
political_organization,Unknown,836,2
organization,Unknown,507470,4
organization,Unknown,98,7
political_organization,Unknown,12358151,7
organization,Unknown,8127,4
organization,Unknown,18668050,4
organization,Unknown,39033859,4
organization,Unknown,62532,3
organization,Unknown,649009867,2
organization,Unknown,43454,2
person,Country_19028,Carmen Mendez,2
location,Unknown,a51f21a5-b410-4000-ada4-086bd2e65cb6,2
organization,Unknown,359755772,3
political_organization,Unknown,7577,4
location,Unknown,dffd75ca-7510-403d-a6a0-f904b0c7b41d,2
location,Unknown,61208e37-a326-4cf5-a571-f8bdd6f2dbf7,2
movement,Unknown,30 days,2
location,Unknown,9ce492a2-de6e-4231-a018-318fc929908b,2
location,Unknown,ffb63251-ebdc-4346-b3a4-ef1515310806,3
location,Unknown,675d95eb-69b7-4f8a-bd4e-af2cf4def162,3
political_organization,Unknown,54056,2
Uncategorized,Unknown,âDuare Rationâ,1
person,Country_271835,Robert Rodriguez,2
person,Country_271835,Leslie Williams,2
location,Unknown,da243ebe-ea98-4510-a6a8-add6679f9d1a,2
vessel,Unknown,Bulk Carrier,2
location,Unknown,b400d237-4d56-4de8-917a-8e7654ccf315,1
organization,Unknown,18404231,4
location,Unknown,2eeca6e0-f5a7-4b9d-8b3e-ada56d140e36,2
person,Country_271835,Jose Parker,2
organization,Unknown,4711730,2
location,Unknown,cd7cb49f-0021-4fe9-a3a9-cc8b3fce0c57,2
organization,Unknown,959344,5
company,Country_271835,James Limited Liability Company Logistics,2
organization,Unknown,951187691,2
person,Country_271835,Andrew Harrison,2
organization,Unknown,18403617,1
organization,Unknown,365,2
organization,Unknown,404,4
location,Unknown,569767ed-015f-4cb9-a316-2db45fbf6cf3,2
location,Unknown,9a3fecdc-0696-4b53-979c-8ac021f24910,2
location,Unknown,899ccad6-2380-4e2c-aa57-d7f487964993,2
person,Country_271835,Eddie Alexander,3
person,Country_271835,David Schwartz,2
organization,Unknown,33560,5
person,Country_271835,David Santiago,1
event,Unknown,Fridayâs,4
person,Country_271835,Hannah Little,4
political_organization,Unknown,92616021,2
person,Country_271835,Scott Dougherty,4
person,Country_271835,Juan Mckinney,3
location,Unknown,0223707c-6754-4419-acb2-510377eadd60,2
location,Unknown,d37a5a00-fca1-4753-890c-6975c311dc3f,3
person,Country_271835,Michelle Herring,1
location,Unknown,011ad1ae-ae1b-4c74-9f58-c020e6a3e836,12
person,Country_271835,Bryan King,2
location,Unknown,6083f325-5f17-4d41-9c22-f188f55ea9f3,3
location,Unknown,c2478e4c-2a8c-4d34-a5d5-fd46c66b5e67,3
person,Country_271835,Daniel Vasquez,2
person,Country_271835,Kevin Daniel,2
person,Country_271835,Lucas Williamson,2
person,Country_271835,Daniel Butler,3
political_organization,Unknown,2330,2
organization,Unknown,386,3
location,Unknown,d09a6a69-eed5-4057-9f96-dcf4c9cf4d88,3
person,Ivarisia,Lisa Lewis,2
location,Unknown,3882e922-25e9-446d-8e04-97e8875fceb2,1
location,Unknown,ba790a77-b0f3-4c1f-8d42-3d2bddbc1893,1
political_organization,Unknown,878521,2
person,Country_271835,Robert Chang,1
person,Country_271835,Manuel Hess,1
person,Country_271835,Brandon Stone,4
person,Country_271835,Seth Benjamin,1
person,Rio Isla,Tom Bauer,4
person,Country_271835,Leslie Wood,3
person,Country_271835,Donna Davis,3
organization,Unknown,7810241,1
organization,Unknown,34487,2
organization,Unknown,83951569,3
organization,Unknown,4524860,2
movement,Unknown,three-hour,2
political_organization,Unknown,59409,2
person,Country_271835,Amanda Jenkins,4
vessel,Unknown,23,39
vessel,Unknown,Motor Vessel,6
organization,Unknown,24996,2
organization,Unknown,90411963,3
location,Unknown,114d2882-b620-4098-bb56-d865bbb85339,2
person,Country_271835,Christopher Moore,2
person,Country_271835,Sarah Williams,11
vessel,Unknown,Kenworth 18-wheeler,3
Uncategorized,Unknown,âsatisfactoryâ,3
organization,Unknown,25777,9
organization,Unknown,825,3
organization,Unknown,63548588,13
organization,Unknown,69007292,2
company,Country_271835,David Seabed Inc Consulting,2
organization,Unknown,28890617,2
organization,Unknown,492220197,3
location,Unknown,662bfccd-798d-4e60-b308-2cb2918e3dd2,5
organization,Unknown,14636,1
person,Marebak,Maria Jackson,1
person,Country_271835,Deborah Carson,4
location,Unknown,d0842009-cbf1-4df2-adfa-121a82160a05,2
political_organization,Unknown,3105981,2
location,Unknown,449856a6-3b60-46ca-b825-f9499558fa3a,3
location,Unknown,16778128-07fa-46dd-b229-b0c2e2233602,5
person,Country_271835,Elizabeth Mccarty,1
person,Country_271835,Gregory Bowers,2
person,Country_271835,Nicole Marshall,2
organization,Unknown,207618139,2
person,Country_271835,Gina Knox,4
organization,Unknown,3874,3
person,Country_271835,Tonya Frazier,3
political_organization,Unknown,80,2
person,Country_271835,Charles Duke,4
person,Country_271835,Dennis Payne,14
person,Country_271835,Ashley Boyer,18
person,Country_271835,Darin Taylor,15
person,Country_271835,Larry Cisneros,20
person,Country_271835,Teresa Hansen,7
person,Country_271835,Ethan Walsh,5
person,Country_271835,Michael Evans,7
person,Country_271835,Alexandra Jackson,4
person,Country_271835,Lauren Sanchez,4
person,Country_271835,Crystal Hunter,6
person,Country_271835,Christopher Berry,4
person,Country_271835,James Patterson,7
person,Country_271835,Jon Johnson,7
person,Country_271835,Andrea White,3
person,Country_271835,Emily Smith,4
person,Country_271835,Megan Gonzales,2
person,Country_271835,Kenneth Warren,4
person,Country_271835,Edward Winters,9
person,Country_271835,Emily Stevens,9
person,Country_271835,Gabrielle Wright,8
person,Country_271835,Erika Carter,2
person,Country_271835,James Johnson,4
person,Country_271835,Brandi Johnson,7
event,Unknown,Storm,1
organization,Unknown,91810266,1
vessel,Unknown,HMS,2
person,Country_271835,John Campbell,2
person,Country_271835,Diane Forbes,2
person,Country_271835,Dawn Robinson,2
organization,Unknown,19285,14
person,Country_271835,Kimberly Williams,2
person,Country_271835,John Murray,2
person,Country_271835,Nathaniel Shah,2
person,Country_271835,Stephen Peterson,1
person,Country_271835,Eric Roman,2
company,Country_271835,Playa del Cielo  Marine,1
organization,Unknown,99,1
location,Unknown,1f8c20da-5f20-4116-907a-a653089bb8a0,2
organization,Unknown,8832615,2
organization,Unknown,5199,2
Uncategorized,Unknown,âoverwhelmedâ,3
location,Unknown,14525ad3-213a-406d-8e3e-64213f0be171,2
person,Country_271835,Rachel Campbell,4
person,Country_271835,Gregory Marsh,4
person,Country_271835,Sarah Allen,5
person,Country_271835,Brittney Rice,3
person,Country_271835,Ashley Long,3
person,Country_271835,Jessica Hernandez,2
organization,Unknown,419,2
location,Unknown,577a9358-a718-4d90-a90e-88f88c58160d,6
location,Unknown,17de5508-cf65-4e04-9bdd-acba951afe7a,3
location,Unknown,ca87f68d-1df8-4746-a8af-8d810f49e783,1
organization,Unknown,33210,2
location,Unknown,88d63621-4f58-4c7e-a02d-589cefb3a6be,2
person,Country_271835,Diane Young,2
person,Country_271835,Traci Elliott,3
company,Oceanus,hi xng BV Carriers,2
person,Country_271835,Lucas Adams,1
person,Country_271835,Rebecca Jordan,1
person,Oceanus,Scott Day,6
person,Country_271835,Colin Hunter,3
location,Unknown,b9faf7c4-f237-4112-91bd-71fa0cf8571a,3
organization,Unknown,135338,7
event,Unknown,âStuff,3
person,Country_271835,William Lopez,3
person,Country_271835,Warren Schwartz,3
organization,Unknown,72092,4
location,Unknown,b605391a-2c84-4d59-98f0-d12fd185ec64,2
person,Country_271835,Amy Mcclure,2
person,Country_271835,Jessica Mullins,2
person,Country_271835,Randall Martinez,2
vessel,Unknown,Vessels,3
organization,Unknown,511915273,9
organization,Unknown,435,5
location,Unknown,b03a6fc7-507a-4328-9814-57561acb4fc6,8
organization,Unknown,71608,5
person,Country_271835,Martin Jones,2
location,Unknown,d4b66d04-ad3c-425a-a123-00e589b86a52,2
organization,Unknown,95850,2
person,Country_532332,Danny Walker,2
person,Country_532332,Paul Hoover,3
political_organization,Unknown,45310570,2
person,Country_271835,Aaron Cruz,2
political_organization,Unknown,598,2
location,Unknown,928896ee-0c39-4b2c-aee6-910dc225513e,2
organization,Unknown,442,2
location,Unknown,18139144-efbe-4540-8e65-fde29def1993,3
organization,Unknown,826749274,2
person,Country_271835,Michael Wright,4
organization,Unknown,753,1
person,Country_271835,Chad Ruiz,2
organization,Unknown,687878,2
organization,Unknown,368951,2
location,Unknown,c0ce6d15-622b-42a3-b892-f5efe5b4d00c,2
location,Unknown,a086a63d-19c7-4241-845a-f82c628d09a2,2
person,Country_271835,Brett Lee,3
person,Country_271835,Noah Mitchell,5
location,Unknown,037acfda-0d33-4ce8-8907-fe7da3e27dff,2
person,Country_271835,Ronnie Gates,1
Uncategorized,Unknown,âexemplaryâ,1
location,Unknown,b120bc86-764c-4e2b-9f36-1587f91a20e3,2
location,Unknown,4843b052-8f18-4298-9464-d780feb5ddad,3
vessel,Unknown,scooter,2
location,Unknown,7cc6a1fe-59b5-491c-8985-bf6d77836092,2
political_organization,Unknown,8084530,2
location,Unknown,ce8495cf-fe04-40b3-aaa2-d0bc29131f92,2
organization,Unknown,6071877,2
location,Unknown,93ac5fec-5f52-4431-a3ff-91430a8062f6,2
organization,Unknown,422,4
organization,Unknown,753589537,3
company,Country_984172,Spanish Co & Son's,2
person,Country_271835,Matthew Anderson,2
location,Unknown,332bb88e-0a63-41e3-8a27-87795fd552e9,2
event,Unknown,course years,1
location,Unknown,2ade0908-d1c9-45de-9dbb-3dfec75d9317,3
company,Country_271835,Portuguese Sardines GmbH & Co. KG Line,4
company,Country_271835,Lake Nyasa Ltd. Corporation,2
person,Country_271835,Joshua Huang,2
organization,Unknown,3740,2
organization,Unknown,440,1
organization,Unknown,601882545,2
organization,Unknown,88651,1
person,Country_271835,William Taylor,1
location,Unknown,4294544a-9643-4cfd-97a0-ac656cb17e60,1
person,Country_271835,Hannah Ray,2
location,Unknown,c495290e-2de7-487d-a139-f273c4974539,2
organization,Unknown,353361057,1
Uncategorized,Unknown,Amstel Inc,4
Uncategorized,Unknown,âHelpâ,4
organization,Unknown,35829746,2
person,Country_271835,Charlotte Lopez,2
person,Country_271835,Mark Scott,2
organization,Unknown,86034444,1
person,Country_271835,Nicholas King,2
person,Country_271835,James Andrews,2
person,Country_271835,Joshua Wright,3
