id,type,country,neighbor_count,In_Degree,Out_Degree,Tot_Degree,Count,Average_Weight,size,Community,Community_avg_weight,no_location,Connected_political_organization,Score,Suspicion rate
327572963,organization,Unknown,3,3,0,3,578,0.874954583,0,16,0.863440281,1,0,2.06,34.33%
438,organization,Unknown,4,3,1,4,379,0.825098725,0,16,0.863440281,0,0,0.37,6.17%
Hardwoodsâ,Uncategorized,Unknown,2,2,0,2,1014,0.95686345,-1,1,0.859454355,1,0,2.06,34.33%
John Brown,person,Country_746165,9,6,5,11,37,0.889652564,-1,16,0.863440281,0,0,0.37,6.17%
SeaSelect Foods Corp Dry dock,company,Country_271835,2,1,1,2,1014,0.83688215,1,16,0.863440281,1,0,0.74,12.33%
Michael Flores,person,Country_271835,1,1,0,1,383,0.8724683,-1,11,0.857844709,0,0,2.27,37.83%
Thomas Ramsey,person,Country_746165,1,0,1,1,383,0.8187834,-1,100,0.8187834,0,0,3.86,64.33%
Meridaââ,Uncategorized,Unknown,1,1,0,1,383,0.8187834,1,100,0.8187834,1,0,3.59,59.83%
meridaâ,Uncategorized,Unknown,8,8,0,8,65,0.96395672,-1,16,0.863440281,0,0,1.3199999999999998,22.00%
8251198,organization,Unknown,5,5,0,5,203,0.832892918,1,16,0.863440281,0,0,0.95,15.83%
7914,organization,Unknown,3,3,0,3,578,0.84196044,0,16,0.863440281,1,0,2.06,34.33%
Deborah Bell,person,Country_271835,4,4,0,4,379,0.81856469,-1,16,0.863440281,0,0,1.3199999999999998,22.00%
Jonathan Coleman,person,Country_271835,4,2,2,4,379,0.867305028,-1,11,0.857844709,0,0,0.37,6.17%
Luis Rogers,person,Country_271835,5,3,2,5,203,0.865798658,-1,11,0.857844709,0,0,0.37,6.17%
âBanderaâ,Uncategorized,Unknown,6,6,0,6,139,0.912074993,4,11,0.857844709,1,0,1.69,28.17%
âPadre,Uncategorized,Unknown,6,6,0,6,139,0.860038758,4,11,0.857844709,1,0,1.69,28.17%
8269,organization,Unknown,4,1,3,4,379,0.874400528,1,2,0.858512917,0,0,0.64,10.67%
Vanessa Chandler,person,Arreciviento,5,3,2,5,203,0.93822881,-1,2,0.858512917,0,0,0.37,6.17%
64545,organization,Unknown,3,0,3,3,578,0.90408693,1,2,0.858512917,1,0,2.33,38.83%
151159036,organization,Unknown,3,2,1,3,578,0.83091939,0,16,0.863440281,1,0,1.11,18.50%
3383,organization,Unknown,3,0,3,3,578,0.866307343,0,16,0.863440281,1,0,2.7,45.00%
Menardsâ,Uncategorized,Unknown,2,2,0,2,1014,0.8182095,-1,16,0.863440281,1,0,2.06,34.33%
Jason Garcia,person,Country_271835,2,0,2,2,1014,0.848208335,-1,17,0.871449309,0,0,1.96,32.67%
Melissa Gonzalez,person,Country_670336,2,0,2,2,1014,0.9352659,-1,17,0.871449309,0,0,1.96,32.67%
Pregolya Delivery Cruise ship,company,Country_246944,1,0,1,1,383,0.8965735,0,1,0.859454355,1,0,3.65,60.83%
Â£103,Uncategorized,Unknown,2,2,0,2,1014,0.9045385,-1,1,0.859454355,1,0,2.06,34.33%
Â£10,Uncategorized,Unknown,2,2,0,2,1014,0.896588265,1,6,0.871177745,1,0,1.69,28.17%
f64e747e-13de-4628-b939-92a8ff4eb03f,location,Unknown,3,3,0,3,578,0.82678868,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
Rachel Arnold,person,Country_271835,2,2,0,2,1014,0.865516755,-1,16,0.863440281,0,0,1.3199999999999998,22.00%
âtigerâ,Uncategorized,Unknown,2,0,2,2,1014,0.890554425,-1,22,0.877084116,1,0,2.7,45.00%
Sharon Williams,person,Country_271835,2,1,1,2,1014,0.913842825,-1,22,0.877084116,0,0,0.37,6.17%
Donald Thomas,person,Country_271835,3,3,0,3,578,0.915365557,-1,22,0.877084116,0,0,1.3199999999999998,22.00%
Rebecca Anderson,person,Country_271835,2,0,2,2,1014,0.940931035,-1,22,0.877084116,0,0,1.96,32.67%
3328058,organization,Unknown,2,2,0,2,1014,0.84873385,0,20,0.860504275,1,0,2.06,34.33%
Julie Callahan,person,Country_244549,1,1,0,1,383,0.86358595,-1,17,0.871449309,0,0,2.27,37.83%
Nathan Murray,person,Country_271835,2,1,1,2,1014,0.90221652,-1,17,0.871449309,0,0,0.37,6.17%
Thomas Johnson,person,Country_271835,2,1,1,2,1014,0.88330205,-1,22,0.877084116,0,0,0.37,6.17%
176729,organization,Unknown,2,0,2,2,1014,0.87125625,0,1,0.859454355,1,0,2.7,45.00%
958644,organization,Unknown,2,1,1,2,1014,0.86356623,0,1,0.859454355,1,0,1.11,18.50%
Jonathan Moody,person,Country_271835,3,3,0,3,578,0.910266987,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Kaitlyn Walsh,person,Puerto del Mar,1,0,1,1,383,0.86453336,-1,101,0.86453336,0,0,2.91,48.50%
Alison Nash,person,Country_271835,1,1,0,1,383,0.86453336,-1,101,0.86453336,0,0,2.27,37.83%
Miranda Smith,person,Country_271835,3,1,2,3,578,0.940525613,-1,22,0.877084116,0,0,1.01,16.83%
âminingâ,Uncategorized,Unknown,3,2,1,3,578,0.93836148,-1,22,0.877084116,1,0,1.11,18.50%
Jennifer Wilson MD,person,Country_271835,1,1,0,1,383,0.8423663,-1,22,0.877084116,0,0,2.27,37.83%
6338,organization,Unknown,3,2,1,3,578,0.838418647,0,17,0.871449309,0,0,0.37,6.17%
0d6a2f35-fccd-4cbf-865e-3ed08abb6a95,location,Unknown,4,2,4,6,139,0.879836872,-1,6,0.871177745,0,0,1.01,16.83%
c40a73e5-c1dd-4b85-ac1c-2e6a51546aa7,location,Unknown,3,2,1,3,578,0.891415233,-1,6,0.871177745,0,0,0.37,6.17%
3641,organization,Unknown,3,3,0,3,578,0.8971351,1,6,0.871177745,0,0,0.95,15.83%
200,organization,Unknown,2,0,2,2,1014,0.8502056,0,102,0.849469367,1,0,3.65,60.83%
Nicholas Torres,person,Country_271835,2,1,1,2,1014,0.83205525,-1,102,0.849469367,0,0,1.3199999999999998,22.00%
75360,organization,Unknown,2,2,0,2,1014,0.86614725,1,102,0.849469367,1,0,2.64,44.00%
7a58f899-3e43-4b94-a64b-d5ab31a6055b,location,Unknown,3,3,0,3,578,0.89159162,-1,17,0.871449309,0,0,1.3199999999999998,22.00%
76104890,political_organization,Unknown,4,0,4,4,379,0.888644763,-1,17,0.871449309,0,0,1.96,32.67%
68ac10aa-80a3-4b3c-99e5-f5708715ab2c,location,Unknown,4,4,0,4,379,0.842484153,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Christopher Benitez,person,Country_271835,2,1,1,2,1014,0.817323535,-1,1,0.859454355,0,0,0.37,6.17%
âThis,event,Unknown,3,1,2,3,578,0.837643293,-1,12,0.878477793,0,0,1.01,16.83%
âSo,event,Unknown,4,4,0,4,379,0.880174445,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
Pitâ,Uncategorized,Unknown,2,1,1,2,1014,0.82514456,1,0,0.859966164,1,0,0.74,12.33%
John Martin,person,Country_271835,3,2,1,3,578,0.822821767,-1,9,0.878627009,0,0,0.37,6.17%
Christopher Fields,person,Country_470077,1,1,1,2,1014,0.887019685,-1,12,0.878477793,0,0,0.37,6.17%
David Romero,person,Country_271835,2,0,2,2,1014,0.91610315,-1,1,0.859454355,0,0,1.96,32.67%
a691bc0a-cfdc-4b2a-a38e-efcd2799ecd1,location,Unknown,3,0,3,3,578,0.856373247,-1,20,0.860504275,0,0,1.96,32.67%
28138,organization,Unknown,3,2,1,3,578,0.842059033,0,20,0.860504275,0,0,0.37,6.17%
âsnitch,Uncategorized,Unknown,3,3,0,3,578,0.842123513,-1,20,0.860504275,0,0,1.3199999999999998,22.00%
3868221,organization,Unknown,2,2,0,2,1014,0.82673822,1,6,0.871177745,1,0,1.69,28.17%
79521144,organization,Unknown,19,11,9,20,10,0.855736087,4,28,0.853917804,1,0,0.74,12.33%
Eugene Martin,person,Country_271835,1,1,1,2,1014,0.84725904,-1,28,0.853917804,0,0,0.37,6.17%
Emma Jones,person,Country_271835,4,4,0,4,379,0.860099575,-1,28,0.853917804,0,0,1.3199999999999998,22.00%
âbrokerâ,Uncategorized,Unknown,3,1,2,3,578,0.866516357,2,28,0.853917804,1,0,1.38,23.00%
Cassandra Stanley,person,Country_271835,4,2,2,4,379,0.862448085,-1,28,0.853917804,0,0,0.37,6.17%
198,organization,Unknown,4,0,4,4,379,0.83499721,1,28,0.853917804,1,0,2.33,38.83%
9768,organization,Unknown,3,3,0,3,578,0.902262947,0,28,0.853917804,1,0,2.06,34.33%
Tyler Jones,person,Country_271835,2,1,1,2,1014,0.860492405,-1,28,0.853917804,0,0,0.37,6.17%
motor,vessel,Unknown,2,2,0,2,1014,0.861830175,-1,28,0.853917804,0,0,1.3199999999999998,22.00%
11353,organization,Unknown,4,1,3,4,379,0.826092528,1,28,0.853917804,1,0,1.38,23.00%
353257,organization,Unknown,4,1,3,4,379,0.860331833,0,28,0.853917804,1,0,1.75,29.17%
31368,organization,Unknown,7,5,2,7,110,0.85120787,0,28,0.853917804,1,0,1.11,18.50%
Colton Olson,person,Country_271835,2,1,1,2,1014,0.84035755,-1,28,0.853917804,0,0,0.37,6.17%
Tamara Tyler,person,Country_271835,4,0,4,4,379,0.862557313,-1,20,0.860504275,0,0,1.96,32.67%
Henry Lambert,person,Country_271835,6,6,0,6,139,0.950328275,-1,20,0.860504275,0,0,1.3199999999999998,22.00%
Elizabeth Armstrong,person,Country_271835,3,0,3,3,578,0.927313233,-1,8,0.854248151,0,0,1.96,32.67%
Melissa Brock,person,Country_271835,3,1,2,3,578,0.910637567,-1,8,0.854248151,0,0,1.01,16.83%
51470600,organization,Unknown,1,0,1,1,383,0.8573165,0,31,0.860083032,1,0,3.65,60.83%
719,organization,Unknown,7,0,7,7,110,0.850881487,2,31,0.860083032,1,1,1.573,26.22%
Sudd Swamp  Wave AS Freight ,company,Country_271835,5,3,3,6,139,0.85140821,0,17,0.871449309,1,1,0.353,5.88%
74026296,organization,Unknown,3,0,3,3,578,0.829557753,0,17,0.871449309,1,1,1.943,32.38%
374585759,political_organization,Unknown,9,9,1,10,35,0.828557124,-1,31,0.860083032,0,0,0.37,6.17%
59662085,organization,Unknown,7,7,1,8,65,0.825910056,0,31,0.860083032,0,1,-0.387,-6.45%
7423,political_organization,Unknown,4,2,2,4,379,0.83351261,-1,31,0.860083032,0,0,0.37,6.17%
68273,organization,Unknown,10,4,6,10,35,0.850047336,1,31,0.860083032,0,1,-0.1169999999999999,-1.95%
649,organization,Unknown,3,0,3,3,578,0.865688967,2,31,0.860083032,1,0,2.33,38.83%
Donna Green,person,Country_271835,3,0,3,3,578,0.87825385,-1,9,0.878627009,0,0,1.96,32.67%
Dean Reyes,person,Country_271835,1,1,0,1,383,0.8913834,-1,9,0.878627009,0,0,2.27,37.83%
96049794,organization,Unknown,3,0,3,3,578,0.842640133,1,13,0.857723572,1,0,2.33,38.83%
truck,vessel,Unknown,4,0,4,4,379,0.826086375,-1,20,0.860504275,0,0,1.96,32.67%
d6d0741c-39d9-4b94-8b39-b5d2ad1669b9,location,Unknown,5,0,5,5,203,0.852321586,-1,20,0.860504275,0,0,1.96,32.67%
291669,political_organization,Unknown,3,1,2,3,578,0.8570182,-1,16,0.863440281,0,0,1.01,16.83%
Thomas Watkins,person,Country_271835,2,0,2,2,1014,0.8506675,-1,1,0.859454355,0,0,1.96,32.67%
Ancla del Mar Kga,company,Country_271835,2,2,0,2,1014,0.8113747,0,16,0.863440281,1,0,2.06,34.33%
Joshua Park,person,Country_271835,2,0,2,2,1014,0.8831559,-1,6,0.871177745,0,0,1.96,32.67%
Sergio Ross,person,Country_271835,4,3,1,4,379,0.835611185,-1,0,0.859966164,0,0,0.37,6.17%
Plattsâ,Uncategorized,Unknown,4,3,1,4,379,0.863080885,-1,0,0.859966164,1,0,1.11,18.50%
Patricia Hunter,person,Country_271835,5,3,2,5,203,0.869240302,-1,0,0.859966164,0,0,0.37,6.17%
Deepwater Horizon,vessel,Unknown,5,5,1,6,139,0.83983672,-1,0,0.859966164,0,0,0.37,6.17%
455617,organization,Unknown,2,0,2,2,1014,0.86932943,0,0,0.859966164,1,0,2.7,45.00%
Dale Chandler,person,Country_271835,2,0,2,2,1014,0.865665,-1,103,0.868704333,0,0,1.96,32.67%
Marvin Evans,person,Country_271835,2,1,1,2,1014,0.8761492,-1,103,0.868704333,0,0,0.37,6.17%
Jack Bell,person,Country_271835,2,2,0,2,1014,0.8642988,-1,103,0.868704333,0,0,1.3199999999999998,22.00%
83241316,organization,Unknown,3,3,0,3,578,0.852511027,0,8,0.854248151,1,0,2.06,34.33%
940161722,organization,Unknown,12,11,1,12,39,0.836926764,0,8,0.854248151,0,1,-0.387,-6.45%
148766,organization,Unknown,3,1,2,3,578,0.80259625,0,13,0.857723572,0,0,1.01,16.83%
567857349,organization,Unknown,3,3,0,3,578,0.830162413,0,13,0.857723572,0,1,0.563,9.38%
836,political_organization,Unknown,2,0,2,2,1014,0.83029285,-1,13,0.857723572,0,0,1.96,32.67%
507470,organization,Unknown,4,3,3,6,139,0.835688777,1,0,0.859966164,1,1,-0.017,-0.28%
98,organization,Unknown,7,14,2,16,28,0.837386654,0,0,0.859966164,0,1,-0.7740000000000001,-12.90%
12358151,political_organization,Unknown,7,0,8,8,65,0.83849711,-1,0,0.859966164,0,0,1.96,32.67%
8127,organization,Unknown,4,2,2,4,379,0.8775246,0,8,0.854248151,1,1,0.353,5.88%
18668050,organization,Unknown,4,3,1,4,379,0.869400658,0,8,0.854248151,1,1,0.353,5.88%
39033859,organization,Unknown,4,4,0,4,379,0.821511883,0,2,0.858512917,1,1,1.303,21.72%
62532,organization,Unknown,3,0,3,3,578,0.824235377,0,2,0.858512917,1,0,2.7,45.00%
649009867,organization,Unknown,2,1,1,2,1014,0.82490333,0,2,0.858512917,1,0,1.11,18.50%
43454,organization,Unknown,2,2,1,3,578,0.841718917,0,0,0.859966164,1,1,0.353,5.88%
Carmen Mendez,person,Country_19028,2,0,2,2,1014,0.875917025,-1,2,0.858512917,0,0,1.96,32.67%
a51f21a5-b410-4000-ada4-086bd2e65cb6,location,Unknown,2,2,0,2,1014,0.8673822,-1,2,0.858512917,0,0,1.3199999999999998,22.00%
359755772,organization,Unknown,3,1,2,3,578,0.81646543,0,1,0.859454355,0,1,0.253,4.22%
7577,political_organization,Unknown,4,3,1,4,379,0.85563943,-1,1,0.859454355,0,0,0.37,6.17%
dffd75ca-7510-403d-a6a0-f904b0c7b41d,location,Unknown,2,0,2,2,1014,0.9514578,-1,1,0.859454355,0,0,1.96,32.67%
61208e37-a326-4cf5-a571-f8bdd6f2dbf7,location,Unknown,2,2,0,2,1014,0.883033425,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
30 days,movement,Unknown,2,2,0,2,1014,0.845088095,-1,13,0.857723572,0,0,1.3199999999999998,22.00%
9ce492a2-de6e-4231-a018-318fc929908b,location,Unknown,2,0,2,2,1014,0.822217175,-1,13,0.857723572,0,0,1.96,32.67%
ffb63251-ebdc-4346-b3a4-ef1515310806,location,Unknown,3,0,3,3,578,0.902346767,-1,1,0.859454355,0,0,1.96,32.67%
675d95eb-69b7-4f8a-bd4e-af2cf4def162,location,Unknown,3,1,2,3,578,0.856312093,-1,1,0.859454355,0,0,1.01,16.83%
54056,political_organization,Unknown,2,2,0,2,1014,0.880016885,-1,25,0.901522813,0,0,1.3199999999999998,22.00%
âDuare Rationâ,Uncategorized,Unknown,1,0,1,1,383,0.9025889,-1,9,0.878627009,1,0,3.65,60.83%
Robert Rodriguez,person,Country_271835,2,2,0,2,1014,0.8495252,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Leslie Williams,person,Country_271835,2,2,0,2,1014,0.9040423,-1,19,0.833679999,0,0,2.27,37.83%
da243ebe-ea98-4510-a6a8-add6679f9d1a,location,Unknown,2,2,0,2,1014,0.81598765,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Bulk Carrier,vessel,Unknown,2,2,0,2,1014,0.85108165,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
b400d237-4d56-4de8-917a-8e7654ccf315,location,Unknown,1,0,1,1,383,0.8596914,-1,1,0.859454355,0,0,2.91,48.50%
18404231,organization,Unknown,4,3,1,4,379,0.837080978,1,17,0.871449309,0,0,0.0,0.00%
2eeca6e0-f5a7-4b9d-8b3e-ada56d140e36,location,Unknown,2,0,2,2,1014,0.814272815,-1,17,0.871449309,0,0,1.96,32.67%
Jose Parker,person,Country_271835,2,0,2,2,1014,0.86688172,-1,17,0.871449309,0,0,1.96,32.67%
4711730,organization,Unknown,2,2,0,2,1014,0.87726528,0,22,0.877084116,1,0,2.06,34.33%
cd7cb49f-0021-4fe9-a3a9-cc8b3fce0c57,location,Unknown,2,0,2,2,1014,0.89785001,-1,1,0.859454355,0,0,1.96,32.67%
959344,organization,Unknown,5,6,0,6,139,0.840962867,0,6,0.871177745,1,0,2.06,34.33%
James Limited Liability Company Logistics,company,Country_271835,2,1,1,2,1014,0.82741335,0,6,0.871177745,1,0,1.11,18.50%
951187691,organization,Unknown,2,2,0,2,1014,0.83277157,0,6,0.871177745,1,0,2.06,34.33%
Andrew Harrison,person,Country_271835,2,2,0,2,1014,0.946610275,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
18403617,organization,Unknown,1,1,0,1,383,0.89353275,0,17,0.871449309,1,0,3.01,50.17%
365,organization,Unknown,2,2,0,2,1014,0.82119426,0,17,0.871449309,1,0,2.06,34.33%
404,organization,Unknown,4,0,4,4,379,0.836153058,0,18,0.865107563,0,0,1.96,32.67%
569767ed-015f-4cb9-a316-2db45fbf6cf3,location,Unknown,2,0,2,2,1014,0.868949115,-1,104,0.89887781,0,0,1.96,32.67%
9a3fecdc-0696-4b53-979c-8ac021f24910,location,Unknown,2,1,1,2,1014,0.886111335,-1,104,0.89887781,0,0,0.37,6.17%
899ccad6-2380-4e2c-aa57-d7f487964993,location,Unknown,2,2,0,2,1014,0.94157298,-1,104,0.89887781,0,0,1.3199999999999998,22.00%
Eddie Alexander,person,Country_271835,3,0,3,3,578,0.8865597,-1,22,0.877084116,0,0,1.96,32.67%
David Schwartz,person,Country_271835,2,2,0,2,1014,0.92805393,-1,22,0.877084116,0,0,1.3199999999999998,22.00%
33560,organization,Unknown,5,5,0,5,203,0.83892332,0,18,0.865107563,0,0,1.3199999999999998,22.00%
David Santiago,person,Country_271835,1,1,0,1,383,0.82131624,-1,75,0.82131624,0,0,3.22,53.67%
Fridayâs,event,Unknown,4,3,1,4,379,0.87634849,-1,3,0.865361844,0,0,0.37,6.17%
Hannah Little,person,Country_271835,4,4,0,4,379,0.87793545,-1,3,0.865361844,0,0,1.3199999999999998,22.00%
92616021,political_organization,Unknown,2,0,2,2,1014,0.898469935,-1,3,0.865361844,0,0,1.96,32.67%
Scott Dougherty,person,Country_271835,4,4,0,4,379,0.840937295,-1,11,0.857844709,0,0,1.3199999999999998,22.00%
Juan Mckinney,person,Country_271835,3,1,2,3,578,0.889282517,-1,11,0.857844709,0,0,1.01,16.83%
0223707c-6754-4419-acb2-510377eadd60,location,Unknown,2,1,1,2,1014,0.870897125,-1,11,0.857844709,0,0,0.37,6.17%
d37a5a00-fca1-4753-890c-6975c311dc3f,location,Unknown,3,0,3,3,578,0.87012408,-1,4,0.868860929,0,0,1.96,32.67%
Michelle Herring,person,Country_271835,1,1,0,1,383,0.8530189,-1,13,0.857723572,0,0,2.27,37.83%
011ad1ae-ae1b-4c74-9f58-c020e6a3e836,location,Unknown,12,11,2,13,36,0.906057981,-1,1,0.859454355,0,0,0.37,6.17%
Bryan King,person,Country_271835,2,1,1,2,1014,0.812165795,-1,1,0.859454355,0,0,0.37,6.17%
6083f325-5f17-4d41-9c22-f188f55ea9f3,location,Unknown,3,3,0,3,578,0.909121233,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
c2478e4c-2a8c-4d34-a5d5-fd46c66b5e67,location,Unknown,3,1,2,3,578,0.8254722,-1,20,0.860504275,0,0,1.01,16.83%
Daniel Vasquez,person,Country_271835,2,1,1,2,1014,0.841024685,-1,20,0.860504275,0,0,0.37,6.17%
Kevin Daniel,person,Country_271835,2,0,2,2,1014,0.85116677,-1,20,0.860504275,0,0,1.96,32.67%
Lucas Williamson,person,Country_271835,2,0,2,2,1014,0.8712144,-1,20,0.860504275,0,0,1.96,32.67%
Daniel Butler,person,Country_271835,3,3,0,3,578,0.91629201,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
2330,political_organization,Unknown,2,0,2,2,1014,0.87863082,-1,1,0.859454355,0,0,1.96,32.67%
386,organization,Unknown,3,2,1,3,578,0.887460087,1,1,0.859454355,0,0,0.0,0.00%
d09a6a69-eed5-4057-9f96-dcf4c9cf4d88,location,Unknown,3,3,0,3,578,0.883821453,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
Lisa Lewis,person,Ivarisia,2,0,2,2,1014,0.9006895,-1,1,0.859454355,0,0,1.96,32.67%
3882e922-25e9-446d-8e04-97e8875fceb2,location,Unknown,1,0,1,1,383,0.879812,-1,105,0.879812,0,0,2.91,48.50%
ba790a77-b0f3-4c1f-8d42-3d2bddbc1893,location,Unknown,1,1,0,1,383,0.879812,-1,105,0.879812,0,0,2.27,37.83%
878521,political_organization,Unknown,2,0,2,2,1014,0.88260015,-1,3,0.865361844,0,0,1.96,32.67%
Robert Chang,person,Country_271835,1,0,1,1,383,0.90853083,-1,3,0.865361844,0,0,2.91,48.50%
Manuel Hess,person,Country_271835,1,1,1,2,1014,0.86833367,-1,1,0.859454355,0,0,0.37,6.17%
Brandon Stone,person,Country_271835,4,1,3,4,379,0.88197369,-1,9,0.878627009,0,0,1.01,16.83%
Seth Benjamin,person,Country_271835,1,1,0,1,383,0.87492585,-1,9,0.878627009,0,0,2.27,37.83%
Tom Bauer,person,Rio Isla,4,0,4,4,379,0.882616095,-1,1,0.859454355,0,0,1.96,32.67%
Leslie Wood,person,Country_271835,3,0,3,3,578,0.833359567,-1,12,0.878477793,0,0,1.96,32.67%
Donna Davis,person,Country_271835,3,3,0,3,578,0.870502133,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
7810241,organization,Unknown,1,1,0,1,383,0.83820474,0,4,0.868860929,1,1,2.253,37.55%
34487,organization,Unknown,2,1,1,2,1014,0.80786487,0,4,0.868860929,1,1,0.353,5.88%
83951569,organization,Unknown,3,3,0,3,578,0.8575947,0,4,0.868860929,1,1,1.303,21.72%
4524860,organization,Unknown,2,0,2,2,1014,0.93824196,0,16,0.863440281,0,0,1.96,32.67%
three-hour,movement,Unknown,2,2,0,2,1014,0.95029676,-1,16,0.863440281,0,0,1.3199999999999998,22.00%
59409,political_organization,Unknown,2,0,2,2,1014,0.89298564,-1,2,0.858512917,0,0,1.96,32.67%
Amanda Jenkins,person,Country_271835,4,5,0,5,203,0.8795465,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
23,vessel,Unknown,39,20,60,80,2,0.867056423,-1,0,0.859966164,0,1,0.136,2.27%
Motor Vessel,vessel,Unknown,6,7,0,7,110,0.921121369,-1,1,0.859454355,0,0,1.3199999999999998,22.00%
24996,organization,Unknown,2,0,2,2,1014,0.87709755,0,1,0.859454355,1,0,2.7,45.00%
90411963,organization,Unknown,3,3,0,3,578,0.875218647,0,1,0.859454355,1,0,2.06,34.33%
114d2882-b620-4098-bb56-d865bbb85339,location,Unknown,2,2,0,2,1014,0.83886054,-1,0,0.859966164,0,0,1.3199999999999998,22.00%
Christopher Moore,person,Country_271835,2,1,1,2,1014,0.817986375,-1,0,0.859966164,0,0,0.37,6.17%
Sarah Williams,person,Country_271835,11,2,9,11,37,0.860686407,-1,69,0.847952305,0,0,1.96,32.67%
Kenworth 18-wheeler,vessel,Unknown,3,1,2,3,578,0.860026137,-1,69,0.847952305,0,0,1.96,32.67%
âsatisfactoryâ,Uncategorized,Unknown,3,3,0,3,578,0.884179923,1,69,0.847952305,1,0,2.64,44.00%
25777,organization,Unknown,9,9,0,9,59,0.855686389,0,12,0.878477793,0,0,1.3199999999999998,22.00%
825,organization,Unknown,3,3,0,3,578,0.8362616,0,19,0.833679999,1,0,3.01,50.17%
63548588,organization,Unknown,13,5,8,13,36,0.845664545,0,12,0.878477793,0,0,1.01,16.83%
69007292,organization,Unknown,2,1,1,2,1014,0.83108165,0,1,0.859454355,1,0,1.11,18.50%
David Seabed Inc Consulting,company,Country_271835,2,2,0,2,1014,0.839660415,0,13,0.857723572,0,0,1.3199999999999998,22.00%
28890617,organization,Unknown,2,2,0,2,1014,0.8551185,0,6,0.871177745,1,0,2.06,34.33%
492220197,organization,Unknown,3,3,0,3,578,0.941277043,0,28,0.853917804,1,0,2.06,34.33%
662bfccd-798d-4e60-b308-2cb2918e3dd2,location,Unknown,5,3,2,5,203,0.845909306,-1,18,0.865107563,0,0,0.37,6.17%
14636,organization,Unknown,1,1,0,1,383,0.8686541,0,1,0.859454355,1,0,3.01,50.17%
Maria Jackson,person,Marebak,1,0,1,1,383,0.84032875,-1,11,0.857844709,0,0,2.91,48.50%
Deborah Carson,person,Country_271835,4,4,0,4,379,0.84963716,-1,11,0.857844709,0,0,1.3199999999999998,22.00%
d0842009-cbf1-4df2-adfa-121a82160a05,location,Unknown,2,0,2,2,1014,0.842031175,-1,11,0.857844709,0,0,1.96,32.67%
3105981,political_organization,Unknown,2,2,0,2,1014,0.807767225,-1,11,0.857844709,0,0,1.3199999999999998,22.00%
449856a6-3b60-46ca-b825-f9499558fa3a,location,Unknown,3,0,4,4,379,0.82677743,-1,11,0.857844709,0,0,1.96,32.67%
16778128-07fa-46dd-b229-b0c2e2233602,location,Unknown,5,4,1,5,203,0.915565594,-1,1,0.859454355,0,0,0.37,6.17%
Elizabeth Mccarty,person,Country_271835,1,1,0,1,383,0.84818286,-1,12,0.878477793,0,0,2.27,37.83%
Gregory Bowers,person,Country_271835,2,2,0,2,1014,0.833256675,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
Nicole Marshall,person,Country_271835,2,2,0,2,1014,0.84581045,-1,12,0.878477793,0,0,1.3199999999999998,22.00%
207618139,organization,Unknown,2,2,0,2,1014,0.90669225,0,9,0.878627009,1,0,2.06,34.33%
Gina Knox,person,Country_271835,4,0,4,4,379,0.912963638,-1,9,0.878627009,0,0,1.96,32.67%
3874,organization,Unknown,3,2,1,3,578,0.885203853,0,9,0.878627009,1,0,1.11,18.50%
Tonya Frazier,person,Country_271835,3,2,1,3,578,0.851088887,-1,9,0.878627009,0,0,0.37,6.17%
80,political_organization,Unknown,2,2,0,2,1014,0.863182515,-1,9,0.878627009,0,0,1.3199999999999998,22.00%
Charles Duke,person,Country_271835,4,0,4,4,379,0.83364559,-1,69,0.847952305,0,0,2.91,48.50%
Dennis Payne,person,Country_271835,14,14,0,14,42,0.839135693,-1,69,0.847952305,0,0,2.27,37.83%
Ashley Boyer,person,Country_271835,18,18,0,18,20,0.853945143,-1,69,0.847952305,0,0,2.27,37.83%
Darin Taylor,person,Country_271835,15,15,0,15,32,0.845040621,-1,69,0.847952305,0,0,2.27,37.83%
Larry Cisneros,person,Country_271835,20,20,0,20,10,0.863477414,-1,69,0.847952305,0,0,2.27,37.83%
Teresa Hansen,person,Country_271835,7,0,7,7,110,0.84841875,-1,69,0.847952305,0,0,2.91,48.50%
Ethan Walsh,person,Country_271835,5,1,4,5,203,0.816328472,-1,69,0.847952305,0,0,1.96,32.67%
Michael Evans,person,Country_271835,7,7,0,7,110,0.854158429,-1,69,0.847952305,0,0,2.27,37.83%
Alexandra Jackson,person,Country_271835,4,0,4,4,379,0.825829085,-1,69,0.847952305,0,0,2.91,48.50%
