id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing
Volta River  AB Transport,,8319.6728,Company,Talandria,AB,0,0,0,0,0,0,0,0,0,0,0,0,1
Volta River  Corp Freight,Mattresses and other related products,171656.632,Company,Nalakond,Co,0,0,0,0,0,0,0,0,0,0,0,0,0
Volta River  Ltd. Corporation Investment,"Scallop roe on, scallop roe off, silver fish, short neked clam, breaded fillet, breaded shrimp, breaded scallop, crab, chinese spawn, squid, yellow croaker, half shell scallop, geoduck, bay scallop, and octopus",29524.5887,Company,Marebak,Co,0,0,0,0,0,0,0,0,0,0,0,1,0
Volta River  SRL Catchers,,16966.6728,Company,Oceanus,SRL,0,0,0,0,0,0,0,0,0,0,0,0,1
Volta River  Tide Plc Freight,,0.0,Company,Oceanus,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade Inc,New machine sales as well as aftermarket sales and service support for its flexible packaging equipment,21427.4579,Company,ZH,Inc,0,0,0,0,1,0,0,0,0,0,0,0,0
Wade Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wade, Brown and Andrews",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wade, Esparza and Luna",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wade, Henson and Taylor",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wade, Stephens and Acosta",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wade, Taylor and Leonard",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade-Brown,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade-Carr,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade-Daniels,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade-Marsh,Adhesive and sealants based on polyurethane,18703.4594,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Wade-Miller,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade-Riley,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wade-Wright,Grocery products,0.0,Company,ZH,missing,0,0,1,0,0,0,0,0,0,0,0,0,0
Wagner and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner Inc,,4738.6012,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Gray and Green",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Huynh and Pacheco",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Jenkins and Rowe",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Mitchell and Calderon",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Moreno and Murphy",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Smith and Delgado",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Stanley and Garner",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wagner, Velazquez and Nixon",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Barajas,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Cole,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Holloway,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Holt,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Martinez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Myers,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Perez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Peterson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Steele,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wagner-Williams,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker and Sons,,11173.6616,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Group,,0.0,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Inc,,10757.3004,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Inc,,0.0,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker PLC,"Packaging decoration design and packaging technology and product development, and advisory services; Plastic film flexible packaging materials, and paper and flexible packaging materials",82315.9073,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,1,0,0,0
Walker PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Adams and Malone",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Anderson and Walker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Beltran and Hernandez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Bowers and Morales","Coated and uncoated sleevings, extruded tubing, and yarns and braid",15366.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walker, Brown and Cox",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Bryant and Sims",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Cunningham and Wright",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Estrada and Rodriguez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Fox and White",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Galloway and Baker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Galloway and Pineda","Forwarding Division deals with logistic and warehousing services for land, sea and air transport in: Retail, fashion retail, FMCG (Fast Moving Consumer Goods), livestock, non perishables, cars, industry, perishables, and pharmaceutical products; Customs Division focuses on processing all the necessary customs documents and procedures for the import and export of goods; Projects Division offers specialized services to the sectors of oil & gas, energy, renewables, civil mining, industrial projects, and off-shore",25951.1377,Company,ZH,missing,1,0,0,1,0,0,0,0,1,0,0,0,0
"Walker, Garcia and Williams",,16566.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Gray and Chang",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Hayden and Brown",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Jimenez and Sanders",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Jones and Medina",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Lewis and Payne",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Lopez and Alvarado",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Luna and Butler",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Lyons and Rogers",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Miller and Gray",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Phelps and Fletcher",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Ray and Hayden",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Roach and Clark",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Savage and Wheeler",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Smith and Rodriguez",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Steele and Avila",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Stevens and Allen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Vang and Smith",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Vincent and Scott",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Walker and Hayes",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walker, Wong and Hill",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Anderson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Bell,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Bryant,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Caldwell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Chandler,Air brake components and systems and aluminum castings for original equipment manufacturers (OEMs),3057686.837,Company,ZH,missing,0,0,0,0,1,0,1,0,0,0,0,0,0
Walker-Collins,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Dawson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Ferguson,,5427.6757,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Fields,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Foster,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Garrett,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Gomez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Gordon,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Jacobs,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Jones,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Kidd,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Le,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Le,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Li,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Li,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Luna,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Lynch,General line of groceries,19866.6728,Company,ZH,missing,0,0,1,0,0,0,0,0,0,0,0,0,0
Walker-Marks,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Martin,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Mayo,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Medina,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Neal,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Olson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Payne,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Peterson,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Phillips,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Richardson,"Luxury vinyl flooring, premium laminate and accessories",59666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Walker-Santos,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Soto,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Thomas,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Thompson,"Drinkware, office supplies, calculators, digital and analog clocks, pedometers and timers, healthcare and safety products, electronic gadgets, bags, travel and outdoor accessories, keychains, photo frames, tools, flashlights and lanterns, as well as writing instruments and telephone cards",20466.6728,Company,ZH,missing,0,0,0,0,1,0,0,0,1,0,0,0,0
Walker-Thornton,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Torres,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Villarreal,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Williams,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walker-Wyatt,Aluminium products,22905.8387,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wall, Brown and House",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wall, Meyer and Blackburn",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wall, Nielsen and Cole",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wall, Scott and Mathis",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace PLC,,4736.6728,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Andrews and Huber",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Armstrong and Salas",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Beltran and Smith",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Bentley and Lynch",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Cook and Richmond",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Curtis and Scott",,27666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Edwards and Daniel",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Hayden and Brooks",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Hernandez and Harris",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Powers and Owen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Tucker and Richardson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wallace, Walker and Lewis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Daniel,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Davila,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Herring,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Massey,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Park,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Robertson,Bricks and pavers,678618.0006,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallace-Roth,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-West,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Whitney,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wallace-Woods,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wall-Allen,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wall-Brown,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Waller-Burgess,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Waller-Rowe,"Processing of aquatic, meat and agriculture products; Aquatic, meat and agriculture products",56873.244,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall-Johnson,Day-to-day business and other organizational support services,141468.16,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall-Johnson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wall-Mcmillan,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Wall-Robbins,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walls, Taylor and Hatfield",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walls-Jones,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh Inc,,0.0,Company,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walsh, Carter and West",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walsh, Hood and Robinson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walsh, Lucas and Cook",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walsh, Thomas and Kim",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walsh, Washington and Silva",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walsh, Young and Brown",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh-Hancock,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh-Lee,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh-Mccall,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh-Randall,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walsh-Robbins,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter PLC,"Freight forwarding, customs brokerage, warehousing and distribution, project cargo management, chartering, third party logistics, government and military logistics, supply chain security and comprehensive logistics technologies designed to provide in-transit visibility and secure cargo solutions",34866.6728,Company,ZH,PLC,0,0,0,1,0,1,0,0,0,0,0,0,0
"Walter, Luna and Nguyen",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walter, Thompson and Reynolds",,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walter, Wells and Taylor",,8403.7224,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter-Chase,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter-Chavez,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter-Fitzgerald,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter-Huff,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walter-Lawson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters LLC,,0.0,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Brown and Nielsen",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Conner and Sullivan",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Farmer and Wiley",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Hall and Fields",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Johnson and Santos",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Long and Ellis",,5106.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Morrison and Flores",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
"Walters, Ray and Smith",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Acosta,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Bass,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Brown,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Contreras,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Gibson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-King,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Mercado,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Obrien,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Palmer,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Russell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
Walters-Stone,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1
