id,product_services,revenue_omu,type,country,company_type,clothing,furniture,groceries,logistics,machinery,management,metals,miscellaneous,pharmaceutical,plastics,food,seafood,missing,company_size
Wolfe-Turner,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wolf-Griffin,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wolf-Johnson,,10006.7697,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wolf-Middleton,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wolf-Yang,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wong PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong PLC,,0.0,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wong, Burton and Evans","Adhesives, glues, and caulking compounds",150126.7834,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wong, Bush and Perez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wong, Gilmore and Anderson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wong, Hudson and Gibson",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wong, Jones and Blake",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wong, Ruiz and Rodriguez",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong-Carey,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong-Chandler,Organic and inorganic chemicals and fine chemicals,10949.7607,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wong-Ford,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong-Guzman,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong-Morris,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong-Sanchez,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wong-Scott,Gelatin; Edible gelatin; Pharmaceutical gelatin,30213.2281,Company,ZH,missing,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Wong-Turner,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood Group,,0.0,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wood Group,,0.0,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wood Group,,0.0,Company,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wood Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wood Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wood Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wood LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wood PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood PLC,,0.0,Beneficial Owner,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Ayala and Allison",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Bender and Thornton",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Bradshaw and Ellis",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Harris and Farmer",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Hopkins and Carney",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Kelly and Spencer",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, King and Matthews",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Lane and James",Caviar,142196552.2,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wood, Miller and Prince",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Osborne and Werner",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wood, Walker and Nielsen",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodard and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodard LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodard Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woodard, Daugherty and Miles",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woodard, Steele and Booth",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodard-Booker,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodard-Clark,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Brock,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Chambers,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Chapman,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Dickson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Goodman,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Ho,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Hood,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Lam,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Mitchell,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Roach,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Woods Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods Ltd,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods Ltd,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods PLC,"Specialises in floating factory ships that are engaged in the gathering and processing of seafood into canned seafood products; Focuses on canning seafood, smoking, salting, and drying seafood, eviscerating fresh fish by removing heads, fins, scales, bones, and entrails, shucking and packing fresh shellfish, processing marine fats and oils and freezing seafood",20942.8141,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Woods PLC,"Specialises in floating factory ships that are engaged in the gathering and processing of seafood into canned seafood products; Focuses on canning seafood, smoking, salting, and drying seafood, eviscerating fresh fish by removing heads, fins, scales, bones, and entrails, shucking and packing fresh shellfish, processing marine fats and oils and freezing seafood",20942.8141,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Woods PLC,"Specialises in floating factory ships that are engaged in the gathering and processing of seafood into canned seafood products; Focuses on canning seafood, smoking, salting, and drying seafood, eviscerating fresh fish by removing heads, fins, scales, bones, and entrails, shucking and packing fresh shellfish, processing marine fats and oils and freezing seafood",20942.8141,Company,ZH,PLC,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Woods PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Woods PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Woods PLC,,0.0,Company Contacts,ZH,PLC,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"Woods, Anderson and Roberts",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Dawson and Wagner",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Friedman and Mckenzie",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Hurst and Morrow",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Johnson and Vasquez",,6666.6728,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Key and Baker",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Marsh and Dunn",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Nelson and Franco",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Padilla and Holland",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Payne and Robbins",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Taylor and Gould",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woods, Young and Salazar",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods-Baker,Pharmaceuticals and medicines,12479.4048,Company,ZH,missing,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Woods-Collins,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods-Fischer,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Simpson,,0.0,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods-Robinson,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods-Scott,Convention and trade show organizer,142338.8453,Company,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woods-Steele,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woods-Thomas,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Tucker,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodward and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodward Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woodward, Davis and Martin",,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woodward, Reyes and Johns",,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodward-Kelley,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woodward-Perry,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Weiss,,0.0,Company Contacts,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Wheeler,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Yates,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wood-Young,,0.0,Beneficial Owner,ZH,missing,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wright and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,"Fish; fresh or chilled, shark fins",32183079.23,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Wright and Sons,"Fish; fresh or chilled, shark fins",32183079.23,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Wright and Sons,"Fish; fresh or chilled, shark fins",32183079.23,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Wright and Sons,"Fish; fresh or chilled, shark fins",32183079.23,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Wright and Sons,"Fish; fresh or chilled, shark fins",32183079.23,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Wright and Sons,"Fish; fresh or chilled, shark fins",32183079.23,Company,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Wright and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Beneficial Owner,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright and Sons,,0.0,Company Contacts,ZH,Sons,0,0,0,0,0,0,0,0,0,0,0,0,1,5
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,"Contract logistics for industrial goods, automotive products, health care products, consumer goods, media & merchandising goods, home service products, and office systems; Air cargo handling services",189252.8814,Company,ZH,Group,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Beneficial Owner,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Group,,0.0,Company Contacts,ZH,Group,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Beneficial Owner,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright Inc,,0.0,Company Contacts,ZH,Inc,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,Seafood products,14814.4708,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,1,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,"Beans and peas, small vegetables, tobacco, sweet corn, popcorn, onion seeds and sets, seed potatoes, flowers, deer clover mix, hybrid field corn, fertilizer and farm seed. It also offers tuna, salmon and sardines; packed and shredded crabs, shrimps, lobsters, oysters and clams; soups, stews, chowders, fishcakes, crabcakes, and shrimp cakes; as well as fish fillets, fish sticks, and shellfish",11111.625,Company,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Beneficial Owner,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Wright LLC,,0.0,Company Contacts,ZH,Limited,0,0,0,0,0,0,0,0,0,0,0,0,1,2
