company_id,BOCnt,CCCnt,tot_revenue,avg_revenue,size
Hohhot S.A. de C.V. Merchants,0,0,,0.0,0
Holden-Walker,0,0,19670.7954,0.0,0
Holder-Sullivan,0,0,,0.0,0
Holdings Ltd. Liability Co,0,0,,0.0,0
Holland Inc,0,0,9390.0171,0.0,0
"Holland, Lang and Rojas",0,0,5026.6728,0.0,0
Holmes-Jones,0,0,,0.0,0
Holmes-Vega,0,0,52063.7922,0.0,0
"Holt, Galvan and Black",0,0,14833.0236,0.0,0
Holt-Alexander,0,0,93492.6562,0.0,0
Holt-Howard,0,0,,0.0,0
Hooper Ltd,0,0,7000.7401,0.0,0
Hooper-Mcdaniel,0,0,22066.6728,0.0,0
"Hoover, Simmons and Stewart",0,0,,0.0,0
"Hoover, Watson and Martin",0,0,60166.6728,0.0,0
"Hopkins, Leonard and Martin",0,0,30810.4651,0.0,0
Hopkins-Molina,0,0,5246.6728,0.0,0
"Horn, Burnett and Young",0,0,,0.0,0
Horne Group,0,0,,0.0,0
Horne Ltd,0,0,,0.0,0
Horn-Lewis,0,0,19448.402,0.0,0
Horton PLC,0,0,,0.0,0
"Horton, Willis and Lee",0,0,5196.6728,0.0,0
Horton-Fields,0,0,223846.6726,0.0,0
Ho-Saunders,0,0,138361.2631,0.0,0
House-Moss,0,0,,0.0,0
"Houston, Patterson and Watson",0,0,20743.9416,0.0,0
Houston-Walters,0,0,,0.0,0
"Howard, Anderson and Levy",0,0,8436.6728,0.0,0
"Howard, Banks and Carney",0,0,29768.3975,0.0,0
"Howard, Fletcher and Robertson",0,0,,0.0,0
"Howard, Smith and Garrett",0,0,57149.654,0.0,0
"Howard, Wright and Johnson",0,0,,0.0,0
"Howe, Cannon and Santos",0,0,8566.6728,0.0,0
"Howe, Porter and Zamora",0,0,,0.0,0
"Howe, Zimmerman and Anderson",0,0,,0.0,0
Howell-Powell,0,0,5166.6738,0.0,0
Hubbard-Burton,0,0,,0.0,0
Huber Group,0,0,,0.0,0
Huber-Hudson,0,0,,0.0,0
Hudson PLC,0,0,5348.7099,0.0,0
Hudson-Abbott,0,0,,0.0,0
Hudson-Gardner,0,0,,0.0,0
Hudson-Kennedy,0,0,,0.0,0
Huerta-Castro,0,0,41366.6728,0.0,0
Huerta-Davis,0,0,16694.3515,0.0,0
Huff and Sons,0,0,,0.0,0
Huff-Christensen,0,0,248932.1825,0.0,0
Huffman-Forbes,0,0,,0.0,0
"Hughes, Koch and Davila",0,0,5636.6728,0.0,0
"Hughes, Lewis and Clark",0,0,20066.6728,0.0,0
Hughes-Robinson,0,0,,0.0,0
Hull-Thomas,0,0,,0.0,0
Humphrey and Sons,0,0,6234.3718,0.0,0
"Humphrey, Medina and Black",0,0,,0.0,0
"Hunt, Sexton and Wilson",0,0,,0.0,0
"Hunt, Thompson and Evans",0,0,57685.0897,0.0,0
Hunter-Mcdaniel,0,0,,0.0,0
Hunt-Sanchez,0,0,18131.0765,0.0,0
Hunt-Snyder,0,0,50266.6728,0.0,0
Hurley Group,0,0,6029.2324,0.0,0
Hutchinson Group,0,0,,0.0,0
Huynh Group,0,0,267082226.2,0.0,0
Icelandic  Fish N.V. Logistics,0,0,7836.6728,0.0,0
Icelandic Oysters Company Import,0,0,5376.6728,0.0,0
Icelandic Oysters OJSC Transportation,0,0,,0.0,0
Icelandic Shrimp Jetty Oyj Marine ecology,0,0,,0.0,0
Icelandic Shrimp Marine ecology,0,0,5406.6728,0.0,0
Import Ltd. Liability Co,0,0,10116.6728,0.0,0
Irish Crab SE Freight,0,0,5596.6728,0.0,0
Irish Mackerel Inc Transport,0,0,,0.0,0
Irtysh  Brine OJSC and Son's,0,0,12166.6728,0.0,0
Irtysh  S.A. de C.V.,0,0,,0.0,0
Irwin Ltd,0,0,,0.0,0
Isla Azul N.V. Eel,0,0,,0.0,0
Isla Azul Underwater OJSC Forwading,0,0,6216.6728,0.0,0
Isla del Este & Ltd. Corporation International,0,0,5168.8373,0.0,0
Isla del Este AS Forwading,0,0,,0.0,0
Isla del Este GmbH & Co. KG Line,0,0,40166.6728,0.0,0
Isla del Este S.p.A.,0,0,6306.6728,0.0,0
Isla del Este Seaside,0,0,4736.6728,0.0,0
Isla del Mar Co,0,0,4926.6728,0.0,0
Isla del Mar Sagl Forwading,0,0,,0.0,0
Isla del Mar Sp,0,0,5956.6728,0.0,0
Isla del Tesoro AB Forwading,0,0,,0.0,0
Isla del Tesoro Corp,0,0,,0.0,0
Isla del Tesoro Ltd Shipping,0,0,4871.7589,0.0,0
Isla del Tesoro Ltd. Corporation Cargo ship,0,0,14866.6728,0.0,0
Italian Anchovy Limited Liability Company Shipping,0,0,15966.6728,0.0,0
Italian Sardines Ltd. Corporation,0,0,95966.6728,0.0,0
Italian Sardines Marine life,0,0,5636.6728,0.0,0
Italian Sardines S.A. de C.V.,0,0,6806.6728,0.0,0
Italian Sword Underwater Plc Enterprises,0,0,4736.6728,0.0,0
Jackson Inc,0,0,10794.1241,0.0,0
Jackson Inc,0,0,,0.0,0
Jackson LLC,0,0,8356.47,0.0,0
Jackson LLC,0,0,,0.0,0
"Jackson, Adams and Roth",0,0,,0.0,0
"Jackson, Allen and Jordan",0,0,82767.7785,0.0,0
"Jackson, Ayala and Mcdaniel",0,0,34781.4799,0.0,0
"Jackson, Davis and Mendez",0,0,,0.0,0
"Jackson, Hardy and Dennis",0,0,,0.0,0
"Jackson, Huynh and Jenkins",0,0,5591.7468,0.0,0
Jackson-Ortega,0,0,49466.6728,0.0,0
Jackson-Osborne,0,0,251145774.2,0.0,0
"Jacobs, Allen and Garrett",0,0,5506.6451,0.0,0
"Jacobs, Hunt and Mills",0,0,,0.0,0
"Jacobs, Reyes and Ellis",0,0,177544.6854,0.0,0
Jacobs-Brown,0,0,98055.5064,0.0,0
Jacobson Inc,0,0,,0.0,0
James Inc,0,0,,0.0,0
James Ltd,0,0,,0.0,0
James PLC,0,0,397769.7018,0.0,0
"James, Adams and Scott",0,0,4856.6728,0.0,0
"James, Brown and Smith",0,0,5336.6728,0.0,0
"James, Sexton and Collins",0,0,,0.0,0
James-Brown,0,0,,0.0,0
James-Choi,0,0,,0.0,0
Jammu & Kashmir Sea  Hull Company Delivery,0,0,6936.6728,0.0,0
Jammu & Kashmir Sea  Sagl Seafoam,0,0,6516.6728,0.0,0
Jenkins Group,0,0,6721268.94,0.0,0
Jenkins Group,0,0,80248.5841,0.0,0
Jenkins LLC,0,0,29454.5842,0.0,0
"Jenkins, Anderson and Blanchard",0,0,7694.0749,0.0,0
"Jenkins, Olsen and Johnson",0,0,7297.3315,0.0,0
"Jenkins, Robinson and Shannon",0,0,17786.6682,0.0,0
Jenkins-Griffith,0,0,7176.8784,0.0,0
Jenkins-Haley,0,0,,0.0,0
"Jennings, Jackson and Golden",0,0,,0.0,0
"Jennings, Keller and Willis",0,0,60325.3205,0.0,0
Jennings-Daugherty,0,0,58548.4615,0.0,0
Jennings-Gomez,0,0,8986.6676,0.0,0
Jensen Inc,0,0,15830.0985,0.0,0
Jensen-Parks,0,0,15813.6128,0.0,0
Jensen-Sanchez,0,0,10526.6728,0.0,0
Jharkhand  Corporation Marine ecology,0,0,10686.6728,0.0,0
Jharkhand  Corporation Marine ecology,0,0,,0.0,0
Jharkhand  Sextant CJSC Marine biology,0,0,,0.0,0
Jharkhand s SE Carriers,0,0,14666.6728,0.0,0
Jharkhand Sea  Corp International,0,0,,0.0,0
Jiangxi Shipyard A/S Delivery,0,0,8226.6728,0.0,0
"Jimenez, Hester and Johnson",0,0,,0.0,0
"Jimenez, Sosa and Stokes",0,0,7831.0458,0.0,0
jīn qiāng yú AG Oceanography,0,0,,0.0,0
jīn qiāng yú OJSC,0,0,5106.6728,0.0,0
jīn qiāng yú OJSC,0,0,,0.0,0
jīn qiāng yú S.A. de C.V.,0,0,,0.0,0
jīn qiāng yú SRL,0,0,5436.6728,0.0,0
"Johns, Jones and Torres",0,0,,0.0,0
"Johns, Reese and Vargas",0,0,,0.0,0
"Johnson, Brown and Brown",0,0,,0.0,0
"Johnson, Brown and Lee",0,0,18166.6728,0.0,0
"Johnson, Chapman and Espinoza",0,0,144573.2724,0.0,0
"Johnson, Conway and Smith",0,0,,0.0,0
"Johnson, Davis and Martin",0,0,,0.0,0
"Johnson, Ferrell and Sanders",0,0,43903.1505,0.0,0
"Johnson, Gonzalez and Kennedy",0,0,,0.0,0
"Johnson, Grant and Robinson",0,0,,0.0,0
"Johnson, Harris and Sheppard",0,0,5746.6728,0.0,0
"Johnson, Hobbs and Davis",0,0,6634.6432,0.0,0
"Johnson, Johnson and Gonzales",0,0,,0.0,0
"Johnson, Lee and Barrett",0,0,,0.0,0
"Johnson, Payne and Brown",0,0,,0.0,0
"Johnson, Scott and Torres",0,0,9715.2579,0.0,0
"Johnson, Shaffer and Boyer",0,0,17661.1167,0.0,0
"Johnson, Stone and Stephens",0,0,,0.0,0
"Johnson, Wilson and Farrell",0,0,5486.6728,0.0,0
"Johnson, Wilson and Williams",0,0,7838.7182,0.0,0
Johnson-Adams,0,0,8349.9545,0.0,0
Johnson-Berry,0,0,68575.7182,0.0,0
Johnson-Ford,0,0,,0.0,0
Johnson-Gomez,0,0,,0.0,0
Johnson-Hahn,0,0,7897.9647,0.0,0
Johnson-Haynes,0,0,5723.5888,0.0,0
Johnson-Henry,0,0,62185.4646,0.0,0
Johnson-Jackson,0,0,29771.966,0.0,0
Johnson-Kline,0,0,6980.9399,0.0,0
Johnson-Moore,0,0,7910.7191,0.0,0
Johnson-Singleton,0,0,,0.0,0
Johnson-Smith,0,0,,0.0,0
Johnson-Sutton,0,0,29066.6728,0.0,0
Johnson-Tucker,0,0,10306.6728,0.0,0
Johnson-West,0,0,27596.166,0.0,0
Johnston LLC,0,0,34292.6728,0.0,0
Johnston LLC,0,0,,0.0,0
"Johnston, Richardson and Walker",0,0,15466.6728,0.0,0
Johnston-Carroll,0,0,6266.6728,0.0,0
"Jones, Black and Davis",0,0,,0.0,0
"Jones, Briggs and Petty",0,0,5711.0652,0.0,0
"Jones, Golden and Mills",0,0,,0.0,0
"Jones, Hill and Moon",0,0,9844.8697,0.0,0
"Jones, Ingram and Richardson",0,0,10047.1681,0.0,0
"Jones, Mckee and Evans",0,0,34666.6728,0.0,0
"Jones, Stokes and Lloyd",0,0,,0.0,0
"Jones, Townsend and Walker",0,0,5951.8817,0.0,0
Jones-Bates,0,0,78349.4046,0.0,0
Jones-Carroll,0,0,279300690.2,0.0,0
Jones-Guerrero,0,0,28866.6728,0.0,0
Jones-Lewis,0,0,,0.0,0
Jones-Mack,0,0,8290.7526,0.0,0
Jones-Raymond,0,0,64059.5969,0.0,0
Jones-Reeves,0,0,,0.0,0
Jones-Reilly,0,0,10136.6728,0.0,0
Jones-Smith,0,0,9437.6526,0.0,0
Jones-Torres,0,0,,0.0,0
"Jordan, Maldonado and Benton",0,0,,0.0,0
Jordan-Scott,0,0,50508.4538,0.0,0
Joseph Inc,0,0,,0.0,0
Joseph PLC,0,0,6560.1195,0.0,0
"Joseph, Kim and Butler",0,0,43566.6728,0.0,0
Joseph-Gonzalez,0,0,,0.0,0
Joseph-Simpson,0,0,11077.6755,0.0,0
Juarez-Conley,0,0,10450.9998,0.0,0
Kagera River   Corp Marine biology,0,0,,0.0,0
Kaiser-Parker,0,0,,0.0,0
Kambala Limited Liability Company,0,0,48710.9849,0.0,0
Karelians Pic Marine life,0,0,5036.6728,0.0,0
Kariba Dam   AS Worldwide,0,0,,0.0,0
Karnataka  Marine sanctuary GmbH Consultants,0,0,4736.6728,0.0,0
Karnataka  Market AS Solutions,0,0,100066.6728,0.0,0
Karnataka s BV Freight,0,0,4926.6728,0.0,0
Karnataka s Incorporated Transit,0,0,15466.6728,0.0,0
Karnataka s S.A. de C.V. International,0,0,5276.6728,0.0,0
katushka Ltd. Liability Co,0,0,8376.6728,0.0,0
Kaufman Ltd,0,0,53102.7302,0.0,0
Keller Group,0,0,,0.0,0
Keller Inc,0,0,,0.0,0
"Keller, Dunn and Blair",0,0,,0.0,0
Keller-Craig,0,0,209553.4846,0.0,0
Kelley LLC,0,0,76609.4737,0.0,0
"Kelley, Burch and Sullivan",0,0,,0.0,0
"Kelley, Stanton and Reeves",0,0,,0.0,0
Kelly Group,0,0,,0.0,0
"Kelly, Cantu and Collins",0,0,,0.0,0
"Kelly, Harper and Salazar",0,0,5146.6728,0.0,0
"Kelly, Simmons and Davis",0,0,84666.677,0.0,0
Kelly-Bates,0,0,7138.3259,0.0,0
Kelly-Bright,0,0,,0.0,0
Kelly-Davis,0,0,,0.0,0
Kelly-Zhang,0,0,,0.0,0
Kemp LLC,0,0,,0.0,0
Kemp-Pineda,0,0,,0.0,0
Kennedy Inc,0,0,,0.0,0
Kennedy-Ferguson,0,0,4913.8516,0.0,0
Kennedy-Martin,0,0,4842.793,0.0,0
Kennedy-Sanchez,0,0,15381123.06,0.0,0
"Kent, Jackson and Chapman",0,0,44345.7685,0.0,0
"Kent, Villarreal and Reid",0,0,10506.6728,0.0,0
Kent-Diaz,0,0,,0.0,0
Kerala  Market Ltd. Corporation,0,0,,0.0,0
Kerala s S.A. de C.V.,0,0,,0.0,0
Kerala s S.A. de C.V. Express,0,0,15866.6728,0.0,0
Kerala s Sagl Solutions,0,0,5516.6728,0.0,0
Kerala s Sp Transportation,0,0,17966.6728,0.0,0
Key LLC,0,0,56057.5067,0.0,0
"Key, Hines and Booth",0,0,4769.8114,0.0,0
Khan-Barnes,0,0,,0.0,0
Khan-Delgado,0,0,,0.0,0
Kilimajaro Slopes   N.V. & Son's,0,0,4736.6728,0.0,0
Kim LLC,0,0,5544.7549,0.0,0
Kim LLC,0,0,,0.0,0
Kim LLC,0,0,,0.0,0
Kim-Johnson,0,0,27266.6728,0.0,0
Kim-Morgan,0,0,,0.0,0
Kim-Palmer,0,0,8424.8597,0.0,0
Kim-Wallace,0,0,,0.0,0
"King, Dominguez and Miller",0,0,82866.6728,0.0,0
"King, Salazar and Lopez",0,0,18772.8536,0.0,0
"King, Steele and Miller",0,0,,0.0,0
"King, Taylor and Wilson",0,0,5486.6728,0.0,0
King-Franklin,0,0,83666.6728,0.0,0
King-Hall,0,0,9036.7069,0.0,0
King-Hunter,0,0,6996.4637,0.0,0
Kirby and Sons,0,0,19676.5377,0.0,0
Kirby Group,0,0,9296.6728,0.0,0
Kirby Ltd,0,0,,0.0,0
"Kirby, Frank and Williamson",0,0,,0.0,0
Klein Group,0,0,64903.2466,0.0,0
Klein Ltd,0,0,19033.9934,0.0,0
"Klein, Harris and Hill",0,0,,0.0,0
Kline PLC,0,0,41066.6728,0.0,0
Knapp Inc,0,0,205154.1887,0.0,0
Knight Ltd,0,0,11516.6728,0.0,0
"Knight, Torres and Hall",0,0,3912237.673,0.0,0
Knight-Sloan,0,0,,0.0,0
Koch Inc,0,0,5111.6418,0.0,0
Koch-Becker,0,0,,0.0,0
Koch-Moore,0,0,,0.0,0
Kong zhong diao yu  Limited Liability Company Barracuda,0,0,4946.6728,0.0,0
Konkan Coast  A/S Industrial,0,0,8986.6728,0.0,0
Konkan Coast  Corporation Cargo,0,0,9536.6728,0.0,0
Konkan Coast  ОАО Marine life,0,0,12146.6728,0.0,0
Kramer Ltd,0,0,,0.0,0
Kramer-Little,0,0,10796.6728,0.0,0
Krause and Sons,0,0,7564.8518,0.0,0
Krause Ltd,0,0,4532442.913,0.0,0
"Krueger, Henson and Ortiz",0,0,28899.4205,0.0,0
Lake Kainji  CJSC Holdings,0,0,4766.6728,0.0,0
Lake Kainji  Marine biology,0,0,5126.6728,0.0,0
Lake Kariba   Ltd. Liability Co,0,0,5636.6728,0.0,0
Lake Kariba   OJSC Seafarer,0,0,,0.0,0
Lake Kivu   A/S America,0,0,4756.6728,0.0,0
Lake Kivu   CJSC Express,0,0,5116.6728,0.0,0
Lake Malawi  Ges.m.b.H. & Son's,0,0,4966.6728,0.0,0
Lake Malawi  GmbH & Co. KG,0,0,4866.6728,0.0,0
Lake Malawi  OJSC Consultants,0,0,21566.6728,0.0,0
Lake Manyara   Corporation Express,0,0,7116.6728,0.0,0
Lake Manyara   Hijiki GmbH Shipping,0,0,5846.6728,0.0,0
Lake Manyara   LLC Shipping,0,0,12506.6728,0.0,0
Lake Motoso  Dashi CJSC Transport,0,0,,0.0,0
Lake Motoso  OJSC Transit,0,0,20366.6728,0.0,0
Lake Mweru  Corp Solutions,0,0,9906.6728,0.0,0
Lake Mweru  Ltd. Corporation Cargo,0,0,,0.0,0
Lake Nakuru  S.A. de C.V.,0,0,4736.6728,0.0,0
Lake Rukwa  S.A. de C.V. Marine life,0,0,,0.0,0
Lake Tana  AG Worldwide,0,0,8216.6728,0.0,0
Lake Turkana  Co Merchants,0,0,5006.6728,0.0,0
Lake Victoria Catch  Co,0,0,,0.0,0
Lake Victoria Catch  NV,0,0,7826.6728,0.0,0
Lake Victoria Nile    A/S,0,0,,0.0,0
Lake Victoria Nile    CJSC,0,0,39666.6728,0.0,0
Lake Victoria Nile    Ferry,0,0,4796.6728,0.0,0
Lake Victoria Nile    ОАО Enterprises,0,0,77266.6728,0.0,0
"Lam, Lindsey and Wilson",0,0,57682.9695,0.0,0
"Lamb, Gomez and Cole",0,0,9966.6728,0.0,0
Lamb-Bryant,0,0,,0.0,0
Lamb-Chung,0,0,,0.0,0
Lambert-Hernandez,0,0,,0.0,0
Lambert-Spence,0,0,3144666.673,0.0,0
"Landry, Torres and Reid",0,0,,0.0,0
Landry-Pena,0,0,,0.0,0
"Lane, Bush and Shaffer",0,0,19166.6728,0.0,0
"Lane, Carpenter and Floyd",0,0,106666.6728,0.0,0
"Lane, Gonzalez and Stokes",0,0,6828.4965,0.0,0
"Lane, Lambert and Henderson",0,0,11096.6728,0.0,0
"Lane, Rios and Hampton",0,0,3770085.6,0.0,0
"Lane, White and Rice",0,0,,0.0,0
Lane-Thompson,0,0,,0.0,0
Lang Inc,0,0,,0.0,0
"Lang, Hartman and Baker",0,0,61559.5077,0.0,0
"Lang, Lopez and Gutierrez",0,0,39229.4319,0.0,0
"Lang, Taylor and Ford",0,0,,0.0,0
Lara-Austin,0,0,,0.0,0
Lara-Crawford,0,0,,0.0,0
"Larson, Burton and Campos",0,0,,0.0,0
"Larson, Cordova and Norton",0,0,,0.0,0
"Larson, Edwards and Kirby",0,0,408542.0022,0.0,0
"Larson, Ford and Bennett",0,0,25306.0135,0.0,0
Larson-Colon,0,0,,0.0,0
Larson-Pham,0,0,,0.0,0
"Lawson, Miller and Marks",0,0,490862.5671,0.0,0
Lawson-Chung,0,0,19767.5781,0.0,0
Le LLC,0,0,4482714.914,0.0,0
"Leach, Lindsey and Collins",0,0,,0.0,0
Leblanc Inc,0,0,,0.0,0
"Leblanc, Woods and Flores",0,0,216967.3037,0.0,0
Le-Dunn,0,0,,0.0,0
"Lee, Burton and Campos",0,0,6558.734,0.0,0
"Lee, Butler and Obrien",0,0,225666.6728,0.0,0
"Lee, Diaz and Hansen",0,0,99342.1992,0.0,0
"Lee, Duncan and Castaneda",0,0,7816.4337,0.0,0
"Lee, Gibson and Pierce",0,0,159780.8153,0.0,0
"Lee, Martinez and Diaz",0,0,,0.0,0
"Lee, Taylor and Barnes",0,0,11912.3841,0.0,0
Lee-Allen,0,0,23056.6908,0.0,0
Lee-Castro,0,0,,0.0,0
Lee-Chen,0,0,19666.6728,0.0,0
Lee-Coleman,0,0,55349447.52,0.0,0
Lee-Gross,0,0,10757.0725,0.0,0
Lee-Kirby,0,0,127228.6254,0.0,0
Lee-Marquez,0,0,4906.6728,0.0,0
Lee-Raymond,0,0,19269.5602,0.0,0
Lee-Roberts,0,0,,0.0,0
Lee-Ryan,0,0,51237.8505,0.0,0
Lee-Walker,0,0,13172.541,0.0,0
Lena  Caviar Corporation Marine conservation,0,0,13486.6728,0.0,0
"Leon, Hall and Cochran",0,0,5396.6728,0.0,0
"Leon, Orr and Robinson",0,0,,0.0,0
"Leonard, Burnett and Price",0,0,7716.1943,0.0,0
Leonard-Church,0,0,5106.6728,0.0,0
Leon-Perez,0,0,4695.6718,0.0,0
Leon-Price,0,0,36016.8071,0.0,0
Leon-Rogers,0,0,67759.7725,0.0,0
Leska Company Marine biology,0,0,7916.6728,0.0,0
"Lester, Beltran and Fischer",0,0,,0.0,0
Leucosia Inc and Son's,0,0,,0.0,0
Levine and Sons,0,0,33526.7005,0.0,0
Levine-Welch,0,0,3413330.103,0.0,0
Levy-Delgado,0,0,59526.8106,0.0,0
Lewis Group,0,0,18905.267,0.0,0
Lewis LLC,0,0,5556.6728,0.0,0
Lewis LLC,0,0,,0.0,0
"Lewis, Brown and Parsons",0,0,19906.86,0.0,0
"Lewis, Clark and Preston",0,0,113666.6728,0.0,0
"Lewis, Cuevas and Graves",0,0,,0.0,0
"Lewis, Trevino and Miller",0,0,420802.3308,0.0,0
Lewis-Dalton,0,0,,0.0,0
Lewis-Vargas,0,0,,0.0,0
Li Group,0,0,4666.6728,0.0,0
Li Inc,0,0,4756.6728,0.0,0
"Li, Hudson and Mclean",0,0,4666.6728,0.0,0
Limited Liability Company Ges.m.b.H.,0,0,4666.6728,0.0,0
Limpopo River  AG Logistics,0,0,,0.0,0
Limpopo River  Pic Holdings,0,0,11936.6728,0.0,0
Lin-Copeland,0,0,25604.4064,0.0,0
"Lindsey, Garcia and Chambers",0,0,,0.0,0
Lindsey-Dunn,0,0,3104427.031,0.0,0
Little-Curry,0,0,,0.0,0
Little-Wright,0,0,19990.28,0.0,0
"Liu, Smith and Jones",0,0,6766.6728,0.0,0
"Liu, Wheeler and Watkins",0,0,,0.0,0
Liu-Dominguez,0,0,85584.1238,0.0,0
Liumbwe Ltd. Liability Co,0,0,9356.6728,0.0,0
"Livingston, Graham and James",0,0,11398.0315,0.0,0
"Lloyd, Avila and Fletcher",0,0,8882.2112,0.0,0
"Lloyd, Elliott and Wells",0,0,,0.0,0
"Lloyd, Velez and Fuentes",0,0,6820.8272,0.0,0
"Logan, Carter and Landry",0,0,6978.0767,0.0,0
Logan-Robbins,0,0,155666.6728,0.0,0
Long Ltd,0,0,7666.6728,0.0,0
"Long, Avila and Rodriguez",0,0,11754.445,0.0,0
"Long, Brown and Mcclain",0,0,25122.5322,0.0,0
"Long, Flores and Miller",0,0,6162.5181,0.0,0
Long-Martin,0,0,54860.6602,0.0,0
Long-Massey,0,0,11875.8265,0.0,0
"Lopez, Cox and Andrews",0,0,6080.0538,0.0,0
"Lopez, Johnson and Deleon",0,0,2462299.254,0.0,0
"Lopez, Jordan and Mccormick",0,0,9576.6728,0.0,0
"Lopez, Neal and Joseph",0,0,,0.0,0
"Lopez, Smith and Rodriguez",0,0,,0.0,0
"Lopez, Taylor and Green",0,0,31242.1027,0.0,0
Lopez-Cook,0,0,5867.169,0.0,0
Lopez-Gilbert,0,0,12706.6728,0.0,0
Lopez-Hurst,0,0,11921.0403,0.0,0
Lopez-Jackson,0,0,25231.6556,0.0,0
Lopez-Long,0,0,,0.0,0
Lopez-Lopez,0,0,,0.0,0
Lopez-Martin,0,0,18482.5334,0.0,0
Lopez-Nguyen,0,0,122324.5906,0.0,0
Lopez-Robertson,0,0,,0.0,0
"Love, Brown and Lindsey",0,0,286476229.2,0.0,0
Love-Scott,0,0,5816.6728,0.0,0
"Lowery, Holland and Barnes",0,0,,0.0,0
Lozano Inc,0,0,4669.5588,0.0,0
Lozano LLC,0,0,32195.4669,0.0,0
Ltd. Liability Co Pic,0,0,,0.0,0
lú yú Flotsam S.p.A. Transport,0,0,4756.6728,0.0,0
lú yú Seabass OJSC Line,0,0,10346.6728,0.0,0
Lucas PLC,0,0,4966.6728,0.0,0
"Lucas, Miller and Ferrell",0,0,,0.0,0
Lucas-Munoz,0,0,253341.1678,0.0,0
Lucas-Singh,0,0,,0.0,0
Luna and Sons,0,0,,0.0,0
Luna PLC,0,0,76402.4672,0.0,0
"Luna, Foster and Stuart",0,0,,0.0,0
Luna-Nelson,0,0,,0.0,0
"Lyons, Davis and Stevens",0,0,,0.0,0
"Lyons, Garcia and Todd",0,0,,0.0,0
"Lyons, Perez and Sullivan",0,0,,0.0,0
"Lyons, Simmons and Walker",0,0,5156.6728,0.0,0
Lyons-Johnson,0,0,5276.6728,0.0,0
Macdonald Inc,0,0,13575.4188,0.0,0
Macdonald LLC,0,0,,0.0,0
"Macias, Smith and Baker",0,0,698308.5278,0.0,0
Madagascar Coast  Oyj Solutions,0,0,7406.6728,0.0,0
Maddox Inc,0,0,8697.5414,0.0,0
Madhya Coral Plc Overseas,0,0,14036.6728,0.0,0
Madhya Ltd. Liability Co,0,0,,0.0,0
Madhya Pradesh  Market Kga,0,0,4926.6728,0.0,0
Madhya Pradesh  Market Ltd,0,0,93866.6728,0.0,0
Madhya Pradesh  Market S.p.A.,0,0,,0.0,0
Maghreb   Manatee A/S Marine sanctuary,0,0,10606.6728,0.0,0
Maharashtra ers Pic Shipping,0,0,64166.6728,0.0,0
Maharashtra Sea  GmbH Marine sanctuary,0,0,34966.6728,0.0,0
Mahoney Inc,0,0,66169.7141,0.0,0
Mahoney-Lucas,0,0,,0.0,0
Mahoney-Roberts,0,0,10509.2396,0.0,0
Makumba Limited Liability Company,0,0,,0.0,0
Malawi Rift   Ltd. Corporation,0,0,,0.0,0
Maldonado Ltd,0,0,,0.0,0
Maldonado PLC,0,0,,0.0,0
Maldonado PLC,0,0,,0.0,0
Maldonado-Wright,0,0,97013.8278,0.0,0
Manipur   Seabed N.V. Carriers,0,0,5026.6728,0.0,0
Manipur  Market AG Consultants,0,0,,0.0,0
Manipur  Market Manatee ОАО Shipping,0,0,4956.6728,0.0,0
Mann Inc,0,0,404866.3558,0.0,0
Mann Inc,0,0,8923.4435,0.0,0
"Mann, Pham and Burke",0,0,4966.6728,0.0,0
Mann-Bennett,0,0,7490.01,0.0,0
Mann-Bennett,0,0,5476.6728,0.0,0
Manning-Tran,0,0,,0.0,0
Mar Azul Marine life,0,0,17966.6728,0.0,0
Mar de Cielo Inc Marine,0,0,7446.6728,0.0,0
Mar de Cristal Co Transport,0,0,,0.0,0
Mar de Cristal Limited Liability Company,0,0,5036.6728,0.0,0
Mar de Cristalino Ltd. Corporation,0,0,11146.6728,0.0,0
Mar de Cristalino Merchants,0,0,,0.0,0
Mar de Cristalino Pic Transportation,0,0,4906.6728,0.0,0
Mar de Cristalino Plc and Son's,0,0,,0.0,0
Mar de Estrellas Inc,0,0,,0.0,0
Mar de Estrellas NV,0,0,6786.6728,0.0,0
Mar de la Aventura LLC,0,0,,0.0,0
Mar de la Aventura Ltd,0,0,5116.6728,0.0,0
Mar de la Aventura S.A. de C.V.,0,0,11696.6728,0.0,0
Mar de la Costa BV,0,0,5126.6728,0.0,0
Mar de la Felicidad Ges.m.b.H.,0,0,20766.6728,0.0,0
Mar de la Felicidad Limited Liability Company Transport,0,0,5036.6728,0.0,0
Mar de la Luna Ltd Transport,0,0,14146.6728,0.0,0
Mar de la Luna Nori N.V. Marine life,0,0,4926.6728,0.0,0
Mar de la Luz A/S,0,0,,0.0,0
Mar de la Luz CJSC,0,0,4996.6728,0.0,0
Mar de la Luz Corporation,0,0,7986.6728,0.0,0
Mar de la Luz Underwater Oyj Solutions,0,0,6696.6728,0.0,0
Mar de la Vida Express,0,0,,0.0,0
Mar de la Vida Inc Consultants,0,0,8226.6728,0.0,0
Mar de Sirenas BV Worldwide,0,0,,0.0,0
Mar de Sirenas GmbH Distribution,0,0,5936.6728,0.0,0
Mar de Sirenas LLC,0,0,5016.6728,0.0,0
Mar de Sirenas Logistics,0,0,8676.6728,0.0,0
Mar de Sirenas NV Shipping,0,0,4976.6728,0.0,0
Mar de Sirenas Oyj,0,0,8650.7444,0.0,0
Mar de Sirenas Plc,0,0,12076.6728,0.0,0
